"n"	"dream"
"2497"	"(2008-11-29 (17)) I was in some building with the school. We had been practicing this game and it was now the official exam or whatever. We had this strip straight in front of us and a hot air balloon at the end. We had to go down the strip and get something. I didn't have a balloon on mine. Autumn was next to me. I got the first thing and the lady said I was disqualified and I had no idea why. She said that you had to stay within the width of the balloon when doing it, but I said we didn't have to do that when we'd been practicing and that I didn't even have a balloon."
"2498"	"(2008-11-30 (17)) I was at school and it was different. We were getting tickets for graduation. Mom and Ezra got our tickets at the library. They left. I had to get a 'fracture form' because I had hurt my ankle ages ago. This lady had been writing very neat and spaced. It said 'Sydney Fox' who was a teacher. I asked ""is it a 'y' or an 'I'?"" and she had written 'y', but I thought 'I'. I saw an official sheet and it had spelled it with a 'y'. I was then waiting outside for Mom. Eugene was nearby with his friends. Jeremiah was telling him about Facebook. I got my phone out and took a photo but it wasn't on silent, so I moved it away and the photo was blurry. I put it on silent but he moved. They were sitting on the grass further away and it showed thought bubbles. Eugene's brother Rodney was there too. I took a photo of them. Bradley was next to him. I remembered Calvin saying that Bradley was ugly. Then I had a car. I drove out while trying to call Mom. I was on the road and the speed limit sign said ""Q"" which meant 75. It was then a bridge, which was right on top of the water. Then there was some really pretty water. It was jelly like and bright blue. There was a lot more of it further on. Then I wasn't in car and I was in it. It was cool and felt really nice. The waves rolled over me and I just lay there. It was in a place called Sublima. Then I had a car again and I didn't know how to get out. There were chocolates in a shelf. Most of them were nutty and one was a Violet Crumble. I waited for Mom."
"2499"	"(2008-11-30 (17)) I was watching Forgetting Sarah Marshall. Jason Segel was talking to his uncle and his mother. This girl came along and his uncle went and put these two curvy balls together (which was some sexual joke). There was a laugh track and Jason Segel was looking at his mother and trying not to laugh. I was like 'what the hell is this? This isn't funny'. Later his uncle said to him that he ate ""shit for you!"" and then ""literally. I had my legs around his waist..."". I remembered something earlier with Paul Rudd jumping off a cliff."
"2500"	"(2008-11-30 (17)) I was outside somewhere. There was a house behind me and my car and this other red car were on the lawn. A retard girl and her mother were there. The retard would open her mouth and go ""dur!"". It was really funny and I was trying not to laugh. I had to wash her head. I held Mom's hand and she scrubbed. Calvin was watching. My car looked orange, so I sprayed it with the hose, which caused the other car to go orange. Mom then sprayed the other car, which turned mine orange and we kept going back and forth."
"2501"	"(2008-12-01 (17)) I was at Mom's. I had a file on the table and I knocked it and it fell out and went all over the floor. I was picking it up and Mom got home. She asked where her coke was and I had chucked it in the in. I went home and she gave me lots of chocolate. Ezra gave me more. Dad was on my laptop getting a show off there. He said ""I like your screensaver"". I said it was my desktop. I looked at it and it was still Chris Barrie, but there were fewer pictures. I had a cube with all the guys from The Young Ones on it. I only remember Mike, Neil and Rick on it though. Ezra was complaining that Lost was different now and weird."
"2502"	"(2008-12-02 (17)) Ezra was playing on the Wii. I wanted to play Bully, so he said he'd save his game and let me on in a minute. When I did start playing, it was different. I had to find a date for a dance. I was looking at the girls to find a pretty one. One of his enemies was annoying a nerd, so I chose to beat him up and let the nerd go to the toilet. I was helping others out. The bad guy complained and said he came from a bad family. He decided to fake something so the bad guy didn't have to do something. I had to go to the toilet (in real life too)."
"2503"	"(2008-12-03 (17)) I was watching Lost. Charlie had met Jack ages ago and he had almost made him give up drugs. Someone secretly saw some guy. A lighter had no gas, but there was still a flame. Someone told Locke to watch out for some guy. I watched a trailer for Twilight, which showed Robert Pattinson and Kristen Stewart. I told Darren it had a 4.5/5 rating on Flixster which was really lame, because it sucked. In True Blood, Sookie was in a chicken suit and her feet were on an angle and she couldn't work."
"2504"	"(2008-12-03 (17)) I was a kid. I was weird looking and my lips looked funny. I kept forgetting I was younger. Ezra and Dad were around. I was in a hotel. There was something to do with Lost."
"2505"	"(2008-12-03 (17)) I was at home, out the back. I was with Ben (Lost) and some others. Sawyer (Lost) was one of them. We planned to break into a casino. At first it was just to steal something from a smaller place, but he changed it to a casino. We were in the garage at a table. Then there were other tables around and it was a McDonald's. The roller door was open and Ben said it was so people would think it was a distraction. He wanted it closed a certain way and I asked why not just lock it there and he agreed, so I did that. Ben was a leader-ish guy and decided to go his own way since no-one in the group had listened to him. He went inside. They were saying that he was ""hot enough"" to do that. Ben was then a bad guy. I decided to go with him. I went in and locked the door and put the metal rod in so it couldn't be opened. He asked me why someone of ""high morals"" would decide to go to the ""dark side"". There were two drag queens who kept trying to be a part of the group. We wanted one of them, but not the other so we were trying to trick them. Then Brad Pitt was part of the group. We were breaking in somewhere. Then Ben had this huge room with replica casinos everywhere. When we first opened the door, Mom was in there. Then someone turned around and said ""hey Mom"". Some of the people were wearing SWAT like gear and had guns. One of the casinos there had those red sensor beam things."
"2506"	"(2008-12-03 (17)) I had a baby and the father was Eugene. Then it had been Mom, but she had actually just renamed me and Ezra. He was now called Ian Holder and I said if you add ""Somer"" then you're Boone (Lost). Ezra said ""I don't wanna be Boone!"". I was renamed to Kim, but then changed to Amy. I was driving and Mom called to ask if Ezra could borrow my shoes. I said yeah but they wouldn't fit. Then I was at home with Ezra, who was sometimes not. This guy was trying to get in through the kitchen window. We got him away and then I couldn't lock the front door. He got in, but I was still holding the wood door. We got a knife and were tying to stab him."
"2507"	"(2008-12-04 (17)) I was at school. It was university. Eugene and I were the only people our age. I didn't know what to do. I hadn't brought stationery because I hadn't known what I needed. I called Mom for help. This girl showed me some different organizers."
"2508"	"(2008-12-04 (17)) There were werewolves. To prevent them going to you, you supposedly had to greet them and say their name. We were at some stands. Claire (Lost) was pregnant and was kicking one leg back and forth. This attracted them. We got to her and this girl said she'd have to have the baby. We took her to the car. She wanted to have it at the airport. Mom was getting stuff out of the boot. A werewolf came and we told her to run. Later, it showed the door of the car covered in blood."
"2509"	"(2008-12-05 (17)) I was going to the Comic-Con with Mom. It was 4pm and I was going there to meet someone. I forgot my shoes. We went back there and it was 4.30 and I realized we wouldn't make it in time. Mom said that the show ended tomorrow and so I gave up and said ""oh well""."
"2510"	"(2008-12-05 (17)) We were in this sewer like place and there was a bit of a jump somewhere on one of the levels. Each side had these squishy platforms. Elijah was there. Gemma jumped across and hit her foot. I jumped and missed and I laughed. This guy had a vision of him under a table in his 'shop' class. He was working out how to do something with a piece of wood. I was thinking it had something to do with time travel. When the flash ended, he brought his mates down to show them, but the wood wasn't there. One of his friends was Sawyer (Lost). He had another flash of a tree outside and something on it. He realized that it was a different day he would find the wood. I was with them now. We were outside in this park like area. Calvin and I were walking across it. Cutter walked past and asked me if I was the one with ""lots of rooms"". I'm not sure if it was rooms. We climbed down some steps and zombies were coming. I ran out and there was another flash which we realized happened later too. The zombies were everywhere. We ran back. There were people running everywhere. We went up these ladders in the sewer place. As we climbed up this ladder, there was a movie review behind it. Michael Emerson was in it and they mentioned Cate Blanchett and said ""things to consider"" included Michael Emerson. I was thinking he was awesome. There was a photo of him included and he was bruised and battered. We waited on the highest platform. After a while I opened the door and there was a hallway in a building. There was room at one end of the hall, where a woman was sitting on a chair at a desk. I said hello and she said hello back. I said I was just checking that you weren't a zombie. She said she was and showed us the bite on her hand. I backed away."
"2511"	"(2008-12-06 (17)) I was at school which was different with Calvin and we were trying to leave. I got a call from Ms Braun saying the yearbooks were ready but they weren't actually the yearbooks. I had $20, which was enough for it as they were $7.99 each. I went to health block and Mr Quinlan was in there. Ms Braun sent me to the English block. Ms Pascal was on the phone when I got there. She asked if I was in trouble or wanted something. She gave me the yearbook thing. She asked if I was ok about the ""English Sofia award"". It was like the ""razzies"". I was getting it for being the worst English student. I remembered getting a note about it before. We were then at the liquor store at Midvale and it was really neat and tidy. Ezra was there. I remembered when Dad used to work there and it was messy and big. 'Greasers' used to hang outside and Poppers and the others would call the cops on them."
"2512"	"(2008-12-06 (17)) Calvin and I were in a car and then were walking down a street. There was a big woman with blonde hair in a clothes shop -- she was Nordic looking and reminded me of Elijah. I told Calvin about her. We went to the end of the street and then we were going back and we saw a car put its brakes on. The driver guy hit his head on the wheel and then drove off. As we walked away, Classmate-M-03 fell to the ground as he'd been hit. I said to Calvin ""Classmate-M-03's been hit"", but he refused to look around. We got back to the shop and realized we'd left the car and I said I didn't want to walk all the way back. Calvin said he would. I saw Alejandro walking the way we wanted to go, so I went with him. We got to a school. We were outside the gym. I took my pants off, because it was hot, but then realized I had no shorts. We went in through the gym, into the room next to it. A teacher lady kept walking in and out and the other students there helped us stay out of sight."
"2513"	"(2008-12-06 (17)) Someone and I went to this famous person's house. There was a band called Petrol Station who had made Snow Patrol famous. I walked down the road to the house and there was a big patch of grass. We went in and there were people walking around. There was food on the table and they let us eat. It was all lollies and sugary stuff. The guy we were here to see walked past and then we couldn't find him. We were in a lounge room. These guys came up to the door and I went to open it and then they were gone. They were coming back up the stairs and round a bend, so I ran to the door and screamed and it scared them. I locked the door. There were biscuits and chocolates in the fridge and took some."
"2514"	"(2008-12-08 (17)) I decided to watch the last few episodes of Twin Peaks. This guy and his mother pretended he had turned into a mermaid so he could leave the place. He was swimming in a lake and the cops came and caught him. He jumped back in and now it was me. I was swimming backwards with a cop after me. I was swimming really fast, but he was really close. I almost reached the other side and we had a fight underwater and I got out. There was a creepy lake next to it where someone had gone missing. I sat on this swing and the creepy lake tipped over. I grabbed onto a branch. Then there was a skeleton and it was talking to me. I showed it the swing and then it looked like a normal person, a girl. We went to the cinema and when we left, it was packed. I tried to call some people but no numbers worked. One of the people I tried to call was Alyssa. We got to the carpark and a car pulled up with people in it. Samantha was in there. I asked if she could see the person I was with and she said yeah. The skeleton got in and I sort of explained who she was. The door wouldn't open and I was worried they were going to trap us. Then I was in with Dad in a car. Mittens and a cat called Sam were with us, on the outside of the car. There was a snake and it bit Mittens and then it was near Sam and I said ""Sam!"" and it got hold of her and then let go. We opened the window and Sam came in. We left and I said that we'd left Mittens."
"2515"	"(2008-12-08 (17)) Leigh Whannell gave me videos of his original Saw ideas. They only included him and his mate and were totally homemade. I thought it was good. I was showing it to Mom and Darren. They were bored and Mom started making faces and sticking her tongue out."
"2516"	"(2008-12-08 (17)) I was at a hotel place. I don't remember why but this guy let me in to his expensive suite. There was a comfy lounge outside the room. Then people I knew were there. Ezra, Dad and some others took beds in one of the rooms. Theodore was in the other room and he was the only one in there. He took the first bed, next to the wall, closest to the door. There were about 12 beds, three rows of four across. I lay on all the beds to find the comfiest one. The only comfy one was at the other end of the row of Theodore's (next to the other wall). He made food, which was bacon and steak. It wasn't cooked properly. He said he'd put it on for longer. We had Bully and Saints Row for the Wii. I accidentally hit reset and it reset mine and Ezra's data for Bully. We had gotten really far and I was like ""Nooo!"". I was telling Mom about it. I went to play on the X-Box. I was playing Saints Row but told Darren it wasn't, but it was. You could play with the Wii remote and I was punching some guy on the game."
"2517"	"(2008-12-09 (17)) I was watching Lost, but then it was real. I was in a submarine. It was filling with water and was up to our heads. These guys went under water to get some bar (rectangle shaped and silver) and gave it to me to put in this other room and I had to set it right. I got it in the right place and the water went down."
"2518"	"(2008-12-09 (17)) I was at home and out the back. There was a baby and it was laughing at me. Mom was nearby."
"2519"	"(2008-12-10 (17)) I was playing a game with Ezra, which played out live. You were a superhero, I think. You had to kill some Superman villain and then The Joker, which was the furthest I had gotten. I blew them up. Then you grew. I was the size of bottle caps at the moment and was collecting them. The next stage you were the size of people, I think. You had to collect eggs. I had other people with me to help. Elijah was one of them. Then I was sitting in a hedge maze thing with Ezra and Eugene was there too. We were playing a board game. The die was made of paper and I accidentally ripped two sides of it."
"2520"	"(2008-12-10 (17)) Betty (Ugly Betty) was on an island. She was sitting on a flat, round wooden thing, that was like a swing over a pit. This guy came on to sit and said it was safe to drop. I think she dropped, but couldn't get out. Amanda (Ugly Betty) was saying that Bad Ronald was real and was trying to show Betty. Then I was there trying to get through a jungle. There was some sludgy sand and I thought it was quicksand so tried to get out. It was really hard to lift myself out of. I met up with some others. Granma had lived on the island all her life. There were photos on a computer and it said who was going to get them when she died. Some of them were for me, but I changed them so they were all going to me. Mary Lynn Rajskub had pictures on there and they were really ugly. Someone's father was dying. His son was with him and he was sick. The father was lying down and they were waiting for this black girl to come back with some bandages. The son decided to kill his father and put his hand over his nose. He was crying and there was blood everywhere for some reason. Then the girl got there. Haley (One Tree Hill) was his girlfriend. She was there too. Then I was at a table/desk and lots of other people were seated around it. Eugene was on the other side and I was trying to take a photo of him, and was covering the light on the phone with my finger. He was then James Lafferty and I took a photo and he was smiling his crooked smile. Haley made a face at a girl which was funny. Then she made a face at my camera opening her mouth pretending to put her mouth over it. She laughed. Michael Emerson had been credited at the beginning of season 2 of Lost although he didn't appear ""until one month after"". I was thinking that I didn't remember that."
"2521"	"(2008-12-10 (17)) I was at home, which was a new house. I was in the lounge watching TV, which was a movie that was a cross between Lord of the Flies and Battle Royale. A pregnant lady had died. People had forgotten about the island they were on and they now had to fend for themselves. At the end of the movie it zoomed into a face of a small black boy, hiding in the trees. I thought he saw someone coming (at our house). My room had thin curtains on the window. When walking into the room, my bed was in the middle of the room coming out from the wall towards the window, which was on the left wall from the door. There was a desk just in front of the window. There was a small stream and a lot of bush and trees outside the window. Dad's room was across from it. I went to my room and I thought I saw a shadow of a head outside and I tried to call out to Dad, but no noise came out."
"2522"	"(2008-12-11 (17)) I was at a shop. I went to go in one of the shops inside, but the lady closed the gates on us. We went in another way. I was with Calvin. We snuck around trying to avoid the staff. We went to hide and there was a box of Nintendo 64 games. I grabbed Banjo Kazooie. This guy started following us and we pretended we were looking at TV's. He made us leave and closed the gate. I still had the game and banged on the gate and the price said it was $3.20 and I gave him a $5 note and he said he'd still tell on me, so I gave him another $3 and he left. The inside of the cartridge looked all screwy, but it played ok. Mom said it might not be ok though. I went back and replaced it with a better one and put it in a female friend's bag. Then we went out and it was raining. We ran down this slope. I was insulting one of the lady's that worked there and then realized she was eating at the table behind me. It was almost time for Mom to pick Ezra up, but I text her saying I was at Centerville shops and needed to be picked up. Later, she, Ezra and I were in the car. She was at a deli getting us a hamburger. It was going to take ages."
"2523"	"(2008-12-12 (17)) Eugene and I got ourselves a house/apartment. We had a double loft bed and brought a huge TV to put under it. We joked that we had more stuff than when Mom first got a house. The bed was shaky. I was lying on it. He came up and I said that we needed to get a better bed. He agreed and put his arm around me. Then there was a thing to record past times. One of my dreams that was recorded was about Sims 2. He put it on the low setting so I could dream properly. Then it was The Simpsons and Homer said he put it on low but instead of actual scenes showing it was pictures of a dude in a bricked house and Homer said ""Doh!""."
"2524"	"(2008-12-12 (17)) There was a big dark green shed in which medical stuff went in. House (House) usually worked in there and didn't allow others by themselves. He was standing outside a fair way away, so all the doctors, myself included, ran in and tried to lock the door. There were two latches and I tried to lock them together but they just kept swinging around. I couldn't work it out and he was coming so I just ran back. He came in and pulled a lever to make this stuff pour from the rood, which was like animal insides. Before it got to me, I ran out. Then I was behind the big shed at home, which now had a fair amount of space next to the fence. I had gotten clothes from the second storey of the shed. The shed three storeys, but they were tiny (not high enough for a person to stand, just to store stuff). I was going out with Eugene I think and he was out the back too. He had clothes in the shed too. I was getting dressed and I heard him coming around the shed to see if I was there and I banged on the shed so he didn't come and he jumped and didn't come around. The shirt I had had a picture of Pikachu (Pokemon) and me on it. I put it on and came out. He was sitting at the table under the patio thing with Mom and some others. There was a chair next to him, so he stood up and moved so I could get in. The pool was clear and we were going to go in. Later, I was at Mom's old house. I left with Eugene. I needed to go the toilet so walked up the stairs to get there."
"2525"	"(2008-12-13 (17)) I was with hobbits (all from The Lord of the Rings movie) and we were trying to get away from wraiths. I was with Pippin, Frodo and presumably Sam although I don't know if he was with us. Merry had left earlier. Pippin had psychic abilities and could hear how far away the wraiths were. We got home and were hiding at the window in the dining room, they were too close so we didn't have time to go anywhere else. The table wasn't there. They came in and found us straight away. I asked the leader if I could get a water bottle. He said no and I said that I was going to get thirsty. We had been in the desert at some point. He gave us names and mine was ""Honesty"". I was then doing a quest on Runescape which was supposed to be the longest quest. I was with a girl and a guy. I was in a red place that looked like the city of TzHaar and had lava streams around. I couldn't pause the quest until I found a job (it was like a social simulation game now). I was immune to poison and couldn't lose any health, because you had to stand on lava for some of it. I had to assign a job to Ezra first and I gave him the best paying one and it gave all positive attributes and one skill a day (though, not a Runescape skill). I had to get a lower paying job somewhere else, the options included at a hairdressers and a cinema. I don't know what I picked."
"2526"	"(2008-12-13 (17)) I was on the side of a road. I'd made a bet or something that I could hitchhike. I was wearing skimpy clothes to help get picked up. Rebekah was there and she was a hitchhiker/prostitute. I said ""she may be expensive, but I'm [something I don't remember] "" and we laughed but she said ""you know what I do every night?!"" and she did some stupid thing because her mother had died or something. Then I was walking down another road. It was a long straight road, and I walked past a road to the left (like a T-junction) and a cop was parked on the side of the road. The road was now sandy and bumpy and this person was driving waiting to be out of sight of the police before picking me up. The cop came and ended up crashing. Then it was Freaks and Geeks and this had been a test. It showed one of the main female characters having sex with someone and then all the secondary characters were masturbating each other. I was like ""ok..."". Then Mom took me home. It was late, I think. Darren was in the car. I had to transfer some stuff I had downloaded. When I came back to Mom's, they were on porn sites. I was then watching Lost, but Laguerta (Dexter) was on it and she couldn't remember anything she did after getting in her car the night before. Then Ben and Juliet (both from Lost) were talking. I thought they were going to kiss and I was thinking 'ew, Ben's too cool for her'. Then Juliet was with some other guy. Laguerta remembered had seen the dude and had either had an affair with him, or had found out about one."
"2527"	"(2008-12-14 (17)) I was at school, which was different, with Mom and Ezra. It was pretty much empty. The ground started shaking and Brianna and Selena came out of nowhere and we all ran into this building, which was the girl's toilets and stood under the door frame. It shook a lot. Then it stopped and we went out and said it wasn't an earthquake. I said it was became they don't come in waves. I was thinking it was like Cloverfield. We went down to this place and I had to crawl through this vent and go through the teacher's area. I ended up in this shop/cinema. Ezra and I started grabbing bags and chocolates and water. Then I was in a shed place with some people. Shaun Micallef was there. He was going to talk to some guy. Mom was outside. It was night. I kept looking at the city waiting to see a Cloverfield like monster. Then Michael Stahl-David and some others were on a boat and they fell into the water. They drove the boat to some oxygen tank in the water. Then I was watching a movie. This guy had a scar on the right side of his face. He was talking to this guy in a pub, I think, and told him the story of how he got the scar with a few details omitted. He knew the guy he was talking to had given him the scar. Shortly after they almost got into a fight but then the guy said ""I'm Jack Lint"" and the guy was shocked and then was laughing evilly. The scar guy attacked him somehow."
"2528"	"(2008-12-14 (17)) We were getting takeaway for dinner. At around 2pm, Mom went to get it. I was watching a movie and doing stuff and got distracted. At 9pm I went out to see what was going on. Darren called her a cheat. She hadn't been back and no-one could get hold of her. I called her and on the second time she answered. She said her car had broken down. Later I was with her and she continued saying it was because her car had broken down, but she was acting nervous like. There were four really bright stars in the sky and I was trying to take a photo."
"2529"	"(2008-12-15 (17)) I had been going out with this hot guy and for some reason that I couldn't remember we had broken up a few weeks ago. Me, him and some friends were going out. We were all in this big toilet while some of the others got ready. He was there with a girl and he was hugging her and had his arms around her from the back and they were mucking around. I was at the wall and was bored. I slid down to the floor and put my water bottle on my head. Later, we were outside somewhere and Ezra was around. I was thinking that we should play Warcraft. We were talking about Crusades and our daily production on the game, but it wasn't really Crusades. The guy and I made up and he said he wasn't over me etc, but the girl he was with wouldn't leave him alone. I was sitting down in this forest and he walked past Elijah, who was sitting on a stump playing a guitar. He was playing the first few notes of a song. My guy friend said to him ""you won't [or will?] get her like that"". Elijah didn't know I was there. I remembered back to a while ago and we'd had sex and A World Without Love was playing. I was trying to remember why I had sex with him."
"2530"	"(2008-12-15 (17)) I was at home, out the back and these kittens kept coming inside. I would get one back out, but then another would come in. There were three black ones. I went inside and locked up and then saw Tigger swimming in the pool. I unlocked it and ran to her, but I couldn't grab her and I accidentally pushed her under. I tried to dive in, but I couldn't (I was like, floating upside down), so I swam under and she was at the bottom. I grabbed her and pushed her out the top. I got out and the pool tasted like Vital Green and I had some yellow sliver of slime on my leg. I put her inside and Ezra came and gave her a pat. I realized I was thirsty (I was in real life too) and got a drink. I noticed I had some dreams on the bench, so I grabbed them. There was an old envelope of mine and I opened it and there was a brand new, crispy $50 note in it. Dad mentioned a new Keanu Reeves movie called ""Klaatu"" coming out and I said ""Klaatu barada nikto, I've seen the original, I'm not interested in the remake"". I went to my laptop and I had a weird movie playing. The USB was plugged in and had random stuff on it. I had a 4.5gb ISO with Crash Palace on it. I didn't know what it was at first, but I played it and realized and was pretty excited about it. I decided to finish watching The English Patient. Then I decided to go to the shop. I walked there and only brought my water. I was wearing a tight-ish girl like shirt that was almost navy blue. I was near some girls in the shop and these other people came and they owned some alternative clothes shop, with clothes that no-one would wear and there were quite a few scattered throughout the shop, and dissed our clothes. I was walking down the same way they were and they said to be that ""it must be embarrassing walking around wearing that"" and I shouted ""it must be embarrassing walking around with that face!"". I walked back and went into this shop. It had a small entrance and this old lady was going in too, so I stopped and let her go first. When you first got in, there was a shelf full of DVD's. There were DVD's for Thank God You're Here and they had Shaun Micallef on the front, which I thought was odd since he was a guest star. There were DVD's for Lost, but they were in CD cases and the covers were boring. They had strips, the top one had Locke and the rest had the episode titles. There were four episodes per one. Point Break and another Keanu Reeves movie were on the shelf. There were a few other movies which I had decided to download last night. Across from that, were the video games. I was looking at them. This lady was following me around, watching. I had gotten a pack of little Easter eggs and was eating them. I had a plastic bag, that I was keeping them in. I realized I had forgotten my wallet and my phone. This business like lady was next to me, and I thought she was a vampire. She had dark red lipstick on and a black bag. I was going to ask her if I could use her phone but I decided not to. I asked the lady who was following me, since she worked there and told her I'd forgotten my phone and wallet. She brought me to a counter. They went on the computer and asked for my ""Netpay"" number. I said I didn't know what they were talking about, although I assumed it was something you get when you have a job, are over 18 etc. They said they had to make sure I could pay for the call. I saw the prices for some of them and it said ""1 x 9.05"" ($9.05 for one minute) and it was like $400 for a 30 minute call. I told them again I didn't know what they were talking about and that I'd just finished year 12 and was going to the Technical College/university next year (and therefore wasn't working or over 18). I got really upset saying that I only needed to call Mom so she can bring money because I ate one of the Easter eggs, which I ate because ""I haven't had chocolate for ages"". They said that they wouldn't let me go until I paid and I started shouting saying I needed to call Mom to be able to pay and that I just wanted to go home and finish watching ""a movie with Ralph Fiennes"". A bus pulled up full of old women, and Mom came in after them. She was wearing makeup and looked really gross. She came in and was sorting it out. I went to take the eggs out of the bag but it fell apart and they went everywhere. They said not to worry and I grabbed my water bottle from the counter. I was crying and said that ""I'm never coming here again!"" and I was thinking that I was never going to go the shop on my own again either. I woke up with tears in my eyes too."
"2531"	"(2008-12-16 (17)) Some people had some disease like thing. Supposedly, 85% of people had the initial stage of it, but only 17% of them actually had it. You got powers. I got tested. Later I was in a study with a girl. She asked if I had a sore stomach and I said no. I kept making that weird throat burping noise. She was worried that I'd gone through some door, but I didn't. I was then at a hotel place. This guy and I helped out there. He had powers. We were with other people like that. These three guys, who were kind of ugly, came and one of them looked at this girl and fell in love with her. To distract the hotel staff, the guy took them out into the woods outside. Because of this, I had to go back to Mom's. I didn't want to though because my computer was here. I went into my room there and I had Sims 2 loading on my computer and I turned down the music and then shut down Sims 2 because the people were just outside the window. I called Mom to say not to pick me up. She asked if Aster and Cody were there. I said I'd check. I knocked on the door of a room and Aster (Dexter) answered and I said ""I didn't even know you were here, you could have starved to death this weekend"". I started talking to Mom again but she wasn't talking. I then got a photo of her lying on the ground with vomit like stuff around her mouth. I had to leave."
"2532"	"(2008-12-16 (17)) I was at a shop. Mom was in a little on there and I went to a big one, like Big W. Reiner was following me and asked if I had money and I said no. He said he wanted to do some deal but they wanted to see money. He kept following me so I brought him to Mom. She sent him away. She was eating princess cake and saved some for me. We went to leave and went to the carpark. We walked down this slope, but it was the wrong platform, so we walked back up and around to the right one. The car was in the corner with a smashed car just near it. It had a hole in the back window and a dead cat shoved in it. Mom's car also had a dead cat in it. She said it was probably from some teenagers who I'd had a disagreement with. I said I wanted to get out of here. The eyes of the car were in the roof and we couldn't get it out. Then I was watching Grey's Anatomy. George looked different. This girl started waking up in different places and speaking with a Southern accent. Then I was watching South Park and Kyle saw this pregnant woman and decided he wanted an abortion. He took a tablet (which was how you had an abortion) and then there was a preview for the next episode of Heroes. Sylar was making funny jokes. I said he was cool in season 1, but was lame now. He woke up in a different time and saw a younger version of himself on a swing."
"2533"	"(2008-12-17 (17)) I was in a classroom looking place. Sayid (Lost) was teaching me and some others something. Locke (Lost) was one of them. Everyone else got bored and left, saying he was a bad teacher. I stayed and I thought he was pretty good."
"2534"	"(2008-12-17 (17)) I was doing a quest on Runescape. I had to fight this hard demon/dragon which hit like 18's at first. I couldn't log out while doing the quest, so I just left it logged in at this place for hours. I had my axe with me so I went back to the bank and couldn't find my whip or battle axe. Then in real life, I had to do an exam. I couldn't find the stuff I needed for that either. I had two pieces of vegemite toast. It was 38 minutes past whatever time, and I was late. Earlier, I was at home and Mom had been on my Runescape account and I asked her how she got in when she didn't know my password. She said she did and I said what is it then and she said ""I love Eugene"" and I went quiet and asked how she knew that and she wouldn't tell me. I said that I used crushes for passwords. Ezra and Dad were there too."
"2535"	"(2008-12-18 (17)) I was at Nana's. Poppers had gotten a car by ""ad-bibbly"" and it was blue. We were outside, in the patio area. Margarita was there and I think she mentioned some new song and I called her an idiot. I got up and she noticed I was wearing my Beatles shirt and she said ""Well, you like The Beatles!"" and I said ""Yeah, they're only considered the greatest band ever by everyone"". I was then watching Lord of the Rings, but it was different. Orlando Bloom and Viggo Mortensen fell into some water. The others were trying to get over a mountain so they didn't know they had fallen. They were standing on a ledge just above the water. Viggo had a thing for the mountain. Orlando was complaining and then Viggo took down his pants and Orlando went quiet. They went into the water and steps inside a cave. It was then me and I walked up the steps and was then at a school with some others on a balcony outside a classroom. There were little kids with guns on the ground shooting, but not with real bullets but they still hurt. I hid behind a pillar. Later I was with Mom and Ezra in the car. A song was on and I was guessing the words but then realized it was a different version of a song I liked. I knew all the words. They put on some new song and it was a Snoop Dogg song. Ezra showed me the clip and Snoop just stood there waving his hands around. They also played Game of Love. I was then in a car with a guy and we were playing Warcraft, or talking about it. We were in a pro players game, but he was more of a noob than me. There were security guards outside."
"2536"	"(2008-12-18 (17)) I was at Mom's and there were kittens. I had to pick one of them from each lot. This was where we had gotten Cuddles and Gizmo (and when, it was in the past). There were four that I liked from one bunch and I ended up deciding on Gizmo, and then I was choosing Cuddles."
"2537"	"(2008-12-19 (17)) There was an amnesiac old woman walking on the street. Mom wanted to help her. I went home and looked up what to do with amnesiacs walking on the road. Dad's computer was turned off. Someone was playing some sex game. Dad was on my laptop and I remembered about my Chris Barrie desktop."
"2538"	"(2008-12-19 (17)) My notes are extremely messy and I can barely read any of it. The photos from school were back. There were photos of me when I was younger and we had group photos. I had pigtails and was laughing. Johanna was in them and was fat then too. I had to do this drama thing. We only had to do a little bit, but then the guy decided to make us do two. We had to do something with these guys. They sent us to a balcony to get to know each other. There were two lots of chairs and this guy went to my chair. There was a lady doing tricks in a plane, it caught fire and hit the ground. It exploded and just missed the building behind it, which a heap of people were in. Ezra was there. I said something about it."
"2539"	"(2008-12-19 (17)) I was in a shop. There were those big bouncy ball things that you sit on and bounce around. There were black ones. It had this weird plastic bit on it and I couldn't work out what to do with it. This Asian-y guy I was friends with was there. Someone said that it had that bit to stop people from molesting kids. The Asian-y guy said that it didn't stop him -- he had just gotten out of jail."
"2540"	"(2008-12-20 (17)) I was playing a game online. I was playing the trial version and it let you have a free copy of a book which had something to do with a shadow suitcase. I was watching this 'early' clip of Entourage that had Paula Abdul in it but she was really young and I thought it must've been from the 80's. Ari was played by some British guy who was hitting on some girls in a pub. Eric and Vince were the same. I said ""if Ari looked like that, I probably would have never watched it"" and I was thinking Jeremy Piven was hoter than that dude. The characters were boring which I thought was probably due to the lack of the real Ari. Mom was talking about Calvin and she asked why I never ""got friends off Autumn"". Ezra said something about I Want Your Love and then it was playing on the radio and I was singing along."
