"n"	"dream"
"0718"	"(2006-08-19 (15)) We had an excursion. I was changing my pants. I had my laptop. Samantha and Calvin were there too. Michael Palin was there and we could get photos taken with him."
"0719"	"(2006-08-21 (15)) There was a little alien. There was forest air in these masks. Mom was there. I was then at school and the lights were weird. There was a 'pile me up' game and you buy stuff from the other side. Dad was acting weird [like Toomey from The Langoliers] . There was something about Cry_Wolf."
"0720"	"(2006-08-23 (15)) I was in health as were Dmitri, Seamus and Calvin. There was a hurricane. Then we were at a house. Evelyn and Samantha were somewhere."
"0721"	"(2006-08-25 (15)) There was a water monster. There were siblings, and a girl died twice. These cops had moldy Band-Aids. We were at school sitting in seats, the seating plan being: Evelyn, bloke, me, guy I didn't like. I suggested they swap. They did, but Dmitri came near to me. There was a church and a hippie."
"0722"	"(2006-08-26 (15)) I was at this house. Calvin was there and two others. I was hiding from 'Brad Pitt'. There was a police and a teacher. I was in this room and I found a knife and a syringe. The guy threatened me so I stabbed him. Brad Pitt came at me and I was thinking about Fight Club."
"0723"	"(2006-08-26 (15)) Ezra was in Mom's shed. I was looking at the food in the kitchen and I found a jar of jam, off marshmallow and corn cream -- the corn went like that when it was off. Dmitri was somewhere."
"0724"	"(2006-08-29 (15)) I was watching an episode of The Outer Limits which was set at a bar with two girls and two guys. One girl was blue. The others were talking to the other guy and saying how she and this guy had had sex with the other girl and she had had a baby. They went off and after a while a fat lady came in and died. The guy got up and left. He couldn't breathe, but he knew it had something to do with gravity. I was in there for a second and I kept trying to breathe. He went in this house and then in his car and the guy drove them to place where they were experimenting. I had my diary. It showed the people leaving the bar and 'what would've happened if...?' It showed me watching it. Dad was in the way, as were some fishies. I was watching Dad. Ezra was nearby."
"0725"	"(2006-08-30 (15)) I was at school and there were songs playing -- 'Heaven', and 'I Got You Babe'. Calvin, Samantha and Evelyn were in my health class. Calvin was supposed to have Personal Finance. There was a computer. Dmitri was there and I was like 'What the hell is he doing here?'."
"0726"	"(2006-08-30 (15)) Nana said she had some people over who had a son my age. He was weird, but I liked him and I think he liked me. He managed to convince people to go near the bird cage. He had presents for everyone. I looked for mine and it looked like had a love heart crossed out. I wanted to get on a laptop. Poppa went to the toilet. I was talking to a girl about the guy and how he knew that I liked him. Then there were Pokemon wasp-looking things and Marill. Jayson was there."
"0727"	"(2006-09-01 (15)) There were gold pieces on the road and as you got further, they got larger. Me and this bad guy, who could read our minds, had been there first and taken the best ones. Calvin slept over and was watching Law And Order. There were beds and blankets. Mom was picking me up. My laptop kept playing music. Something happened and then I was at Mom's and I was locking the doors and keeping stock."
"0728"	"(2006-09-01 (15)) I was at school and clouds were exploding and we all ran to this church. Dmitri and Elijah were there too. Later, a guy gave me a bus and I was glad that I now had wheels. Evelyn was in a library and something hit her on the head."
"0729"	"(2006-09-02 (15)) We got our reports, Samantha and I both got 40% for something. Calvin was there too. I was at this other library and it had German stuff. I was looking for something for Mom and I think Ezra was there. Dmitri got in trouble for smoking while driving. There was a drink on the shelf."
"0730"	"(2006-09-03 (15)) There were these girls and they all had a baby. There were two hotels and they were scabby and full of rats."
"0731"	"(2006-09-05 (15)) Mom was trying to wake me up and it took ages for me to wake up. I went to McDonald's and there weren't many parking sports. There was a wheelchair. I found a Sims 2 book. Dmitri was driving a motorized thing up the escalator. There were jewelry stacks piled up and positioned so that it was easy to knock them over, so when people knocked them over they had to pay for them. I dreamt I was waking up. Mom went in my bed and was hugging and kissing me, so I woke up. Calvin was there? Ezra was being annoying."
"0732"	"(2006-09-06 (15)) These people were in this 'Eden' place. If you got stung by the bees there you would live forever. The grandparents killed themselves because of it. There was a girl and her sister and an adult guy. I think I knew the guy. People were looking for rocks. It was going to rain and there was shelter next door. The girl let herself get stung and the guy picked the stinger out."
"0733"	"(2006-09-06 (15)) Some guy made this really cool maze on his computer. I think he also made a girl."
"0734"	"(2006-09-06 (15)) I had a dream [in the dream] about Dmitri and was writing it down."
"0735"	"(2006-09-06 (15)) I was at Nana's. A lady and her kid were there. They were going to dye the kid's hair black. They were in Nana's room, but then someone opened door and she disappeared and reappeared in the lounge room. This girl stabbed this guy in the bed. Then it showed these two families meeting at the shops or something. A song came on the radio that both had requested."
"0736"	"(2006-09-07 (15)) There was a tunnel and Elijah and Calvin were there."
"0737"	"(2006-09-07 (15)) I was reading about 'Leon', Luc Besson and Jean Reno."
"0738"	"(2006-09-07 (15)) I was at school and talking to some people. At first, Year 11 and Year 12 people took the bench, I sat down with them, and then Evelyn did. Calvin came over and he called Dmitri over and some others. A girl there was talking about someone called Eugene and she said to me ""Not Eugene Pritchard"" and I said ""I don't care"" They asked me if I would go on a team for my ""boyfriend"" etc."
"0739"	"(2006-09-07 (15)) I was at a house and there was a guy who looked like Judd Nelson. He took off in his car and we went to go into his house. Calvin and Ezra went in? I didn't. There were strange noises coming from Dad's room and Samantha was at home."
"0740"	"(2006-09-07 (15)) I was digging up TV shows in front yard. This guy wanted some movies and I said I'd just give him DVD's. There was this place for movies. This guy was asking questions. I was at the shop and Ivan was there and he was calling me 'Fatty'. There weren't any taps at the shop and someone went spazzy. Quincy gave me this lunch box starter pack as a present."
"0741"	"(2006-09-08 (15)) I was at Granny's old house. Dmitri was there, but I don't know why. We were having a laugh. He was sitting on Granny's chair. I was on the one near the bookshelf. We were talking about school. Ezra said he reckoned he liked me. Dmitri was holding hands with Mackenzie somewhere."
"0742"	"(2006-09-08 (15)) Calvin grew into an 'adult', like how they do in Sims 2. He was really hot."
"0743"	"(2006-09-08 (15)) These folders were going to be plastic, but were left as cardboard."
"0744"	"(2006-09-08 (15)) Mom was telling gay jokes. Darren got a strawberry sundae. Ezra and Jayson were there. I think Mom ran off."
"0745"	"(2006-09-08 (15)) There was this apartment looking place and inside there were lots of stairs. This woman and a man were having an argument. Both of them fell and died. The guy's mother fell through the floor and died. He or someone was upset. I was playing Sims 2 and was changing a girl's appearance."
"0746"	"(2006-09-09 (15)) I was at school. We were given these rings that we had to keep with us at all times. We were making these boxes to keep them in to hang around our necks. We were in my English classroom. Mine went missing. Adele was there. Evelyn was sitting next to me. I went back to my desk as Dmitri was going to put something in his black file in this cupboard behind me. But because I was in the way, he gave the stuff to me to put away. I started reading through his file thing, and I was going to take some of his stuff, but Evelyn was watching me. There was a book where he had done those gay games with Calvin and there was something about ""Swamp Boy"". His interests (supposedly last 'searched' items) were piercings, eyebrows and I forgot the rest, there were lots though. I only remembered the bad things. I was terribly upset about this and decided I couldn't like him anymore. At lunchtime Ezra and his friends were annoying us. Calvin and I were throwing sticks at them. I think Elijah was there too."
"0747"	"(2006-09-10 (15)) I was in this cage thing. I forget what happened before, but anyway, Daryl and I were going out or something and we were both in this cage thing. Darth Vader sent us out and was fighting us. Darth was on the roof. He showed us a big building thing. I couldn't fight back, so he was teaching me how to use the force. At home, out the back, Anakin was chucking a spaz about Darth Vader [this doesn't make sense, but there you go] . He had a rocket."
"0748"	"(2006-09-10 (15)) I was out the back and this guy dug up this thing (except the guy was me). I was wearing a giant fleur de lis on my head. Dad took it off and my head felt weird."
"0749"	"(2006-09-10 (15)) I was at school and I was sitting with Evelyn. There was some parenting thing on. Evelyn and someone else were doing something that I don't remember."
"0750"	"(2006-09-12 (15)) I was at school, and Dmitri poked me as I was walking to class. He said something like ""13 days of mighty"". We had a quiz. The class was disgusting. At lunch, all the groups had moved. Samantha's group was being gay. This guy called Trent liked me. I had some class with Calvin and Evelyn."
"0751"	"(2006-09-12 (15)) There was an evil machine and there were guinea pigs. Ezra was on some weird stairs and there was something about two movies."
"0752"	"(2006-09-13 (15)) This monster guy was at some place underwater. There were sharks hanging around this big boat."
"0753"	"(2006-09-13 (15)) I was at ""school"" and I was fighting some dude. He grabbed me and pushed me down suddenly because this evil dude was coming. When this evil guy came, you had to look asleep. Another time the evil guy had killed this lady and guy."
"0754"	"(2006-09-13 (15)) Dmitri had rings on and I was like 'ew'."
"0755"	"(2006-09-13 (15)) Calvin and I were in some class. Ms Pendleton was saying stuff in Swedish. She said acht (zehn and zig) and it was supposed to be Swedish."
"0756"	"(2006-09-14 (15)) I was at this place and everyone had light sabers. Ezra and I were fighting with them. I had [Luke's] blue one, it wasn't, but in the dream I thought it was."
"0757"	"(2006-09-14 (15)) Dmitri had a guitar, but it sounded like a banjo. He was reading a book, and I was near him and I was reading it. Eventually I had the book. Seamus was around somewhere."
"0758"	"(2006-09-14 (15)) I was looking at some holiday photos. Mom and Ezra were there. It had cool memory cards."
"0759"	"(2006-09-15 (15)) Alex Diakun was time traveling. There was something about a mirror."
"0760"	"(2006-09-15 (15)) I was at some weird place. These people decided they had to kill Calvin off and they shot him in the back of the head. But he didn't die and he ran away. There was no water around as it was rare. But, there were these (what I called) 'tribunals' to pump water from some place (which I thought I had taken from Kin-Dza-Dza). Ms Quintana gave me drops for my nose/eye. The liquid from the drops goes down your throat. I went to find Calvin. I was outside some shops and I ran away from people. There was this trail somewhere and I found Elijah, Seamus, Dmitri and Daryl. Someone had a fight."
"0761"	"(2006-09-16 (15)) Calvin locked his front door and then his parents came."
"0762"	"(2006-09-16 (15)) I was at a weird place and I got lost. At nighttime everything went weird and there were pretty colours."
"0763"	"(2006-09-16 (15)) I was at some place with Mom and Ezra. These kids went on this bus, as did I. Mom was angry with me for going. I got bored on there, so I got off, as did Mariyam and Adele. There were these stalls everywhere and one had all this white stuff and magnets. There was some really odd guy. I was telling Dad that the kid thing was boring. He said ""Told ya""."
"0764"	"(2006-09-16 (15)) I was at Mom's and Silas was in my room, saying he was sleeping with me. I was talking to Ezra."
"0765"	"(2006-09-16 (15)) This thing in the sky fell to Earth and this cute alien thing came out. Their planet was being destroyed."
"0766"	"(2006-09-20 (15)) Calvin, Seamus, Thuy and I were in a tree. Thuy and Seamus were making out. Elijah was rolling around."
"0767"	"(2006-09-20 (15)) I had health. I was at the 'library'. There were no seats on their own, so I sat on the other side. Seamus was there. As I walked to health, I remembered Calvin was around. Seamus was on a website that had something to do with 99 Luftballons in Italian and German. He didn't know what jahre meant."
"0768"	"(2006-09-21 (15)) I had S+E and Ms Corbett wanted us to stay in the library during lunch. I had to collect paper and I had to keep going through the library. Calvin came. The library was different. Pieces of paper from my dream book and stuff were falling out. Someone asked me something about going out with Payton. I was like 'What the hell?!'. I went over there. Payton and this girl had found a dream of me going out with Payton. I tried to explain. Ezra, Nicolas and some others took off with my bag. So I went to the Year 8 block. The playground was knocked over. I asked lady about the Year 8 block and then I saw black smoke, so I ran to Yr 8 block. I jumped on this thing and finally got to end (there were lots of jumps and stuff). Samantha was in this box thing at the end. She started eating this thing and others came and they were all eating and I realized eating meant death. So I survived."
"0769"	"(2006-09-21 (15)) Evelyn and I were doing an assignment together. We got presents and we both got a Darth Vader cape. Someone else got the head. She ended up ditching me for some Year 11 person."
"0770"	"(2006-09-22 (15)) I made a heaven. I could pause it and stuff. People kept coming and I had to keep rebuilding it. There was a playground. I had a tour. Dad came."
"0771"	"(2006-09-24 (15)) Ted (Queer as Folk US) was in a movie. His mother was really excited about it and was promoting it. There were different versions at different cinemas. I wanted to see the one at a place called Sealord, because it was the only one with Ted in it, but it was really far away. The movie ended with him and this girl having an argument."
"0772"	"(2006-09-24 (15)) We went out and when we came back home the door was unlocked. The TV was still there, so we figured we hadn't been broken into. I only remember Dad."
"0773"	"(2006-09-25 (15)) Mom woke me up and then went to check the time. She said she'd seen 2:50 on the clock, but it was 8:50. So we didn't have to go to school. Ezra walked past asking for a bacon and egg sandwich. I had slept on my chair for a while the night before."
"0774"	"(2006-09-25 (15)) I was in bed and someone was knocking on my door. It was Scott Lowell telling me to hurry up. [It was Ezra in real life] ."
"0775"	"(2006-09-25 (15)) I was watching Queer as Folk US and Ted was ordering his usual sandwich."
"0776"	"(2006-09-25 (15)) I was emptying my school bag and there were droids and a monster thing. Daryl and Elijah were in these woods."
"0777"	"(2006-09-27 (15)) I was in form and Samantha was there. Silas came in. Ms Faisal said something about ""academic"". 'This Never Happened Before' came on radio as I was going to host."
"0778"	"(2006-09-27 (15)) I was at school and it was lunch. I was at the bench and so were Calvin, Elijah and Dmitri. I had taken pictures of Dmitri, and I needed another."
"0779"	"(2006-09-28 (15)) A boat sunk. Brian, Justin (both Queer as Folk US) and I escaped. We went across to a small island, so as not to upset these two black people. They decided they liked us and thanked us."
"0780"	"(2006-09-28 (15)) I was at Nana's. Dmitri was there and he had this piercing which was a plastic roundish thing under his nose. Some other people were there too. Dmitri was getting hit on. Someone said something about nice girls. I supposedly had had my first kiss in Year 1 during science."
"0781"	"(2006-09-28 (15)) This girl got angry with Ted (Queer as Folk) and she set fire to herself and then to him. There was a replay and she forgot what happened."
"0782"	"(2006-09-29 (15)) Dad and I went to some amusement park. We were discussing going to England, and the fact that Ezra wouldn't want to go. Classmate-F-15 was there."
"0783"	"(2006-09-29 (15)) Mom, Dad, Ezra and I were at a hotel. It was snowy. There was this guy with a baby. There was something about vegetables. We had to sneak in to the hotel. There was a hat in the snow."
"0784"	"(2006-09-29 (15)) There was this volleyball/soccer game thing at school. There was a guy with a survey. Mariyam and Lucia were annoyed about not being popular. Samantha was there."
"0785"	"(2006-09-29 (15)) Evelyn was back at school. She said to me ""I like being around you"", and I was like ""Uh... gay"". She was almost crying when I was walking away. Calvin was there too."
"0786"	"(2006-10-01 (15)) Ted was trying to calm Emmett (both Queer as Folk US) down because some murderer dude was someone he knew. I was there too. February 14 was someone's birthday."
"0787"	"(2006-10-01 (15)) I was at the bench at school and so were Calvin and a girl, who was Madelyn, but wasn't. My lunch consisted of a muffin, a sandwich and two packets of strawberries. I saw Silas."
"0788"	"(2006-10-01 (15)) We had school on Sunday. I went, but I didn't go to my classes. I was at a shop and Dmitri was there with his sister and his mother. His sister was different. I went to a cafe thing and Calvin was there."
"0789"	"(2006-10-01 (15)) I was at school. Darius was at our bench and Samantha was saying stuff about Eugene."
"0790"	"(2006-10-01 (15)) I was playing some Monopoly type game. You could switch views and you could either be some kind of transport or a person. Something happened and the game ate everything and it was all black. The guy losing the game got there and was like 'What the hell?'. There was no ground, and then they got out if it because it had stopped eating surroundings."
"0791"	"(2006-10-02 (15)) I met Michael Novotny (Queer as Folk US) and we were really good friends. I was reading a book of Ted's (Queer as Folk US) which said something about Gus and Mike growing old together or something. He was with this guy and then two girls. There was a sheep and it knocked a puzzle and there was also a frog. Someone said something about being ""well-hung"". They said that they were ""6 inches"" and that Michael Novotny was ""9 inches"". I was like ""ew"". Then we were at this court. There was a doctor, who was actually a photographer, who was supposed to come, but his secretary came instead."
"0792"	"(2006-10-02 (15)) Emmett (Queer as Folk US) rolled backwards on a wheelchair and he got burnt. Ted (Queer as Folk US) had to push him and Emmett was crying because of the burn."
"0793"	"(2006-10-02 (15)) I was at a cinema thing. Scott Lowell was there with other cast members of Queer as Folk (US). I was trying to talk to him but he was ignoring me."
"0794"	"(2006-10-02 (15)) I was at home and it was really late. We got McDonald's and I hadn't had lunch? Dad ran out the door and as I went to lock up he and a girlfriend drove off and it was raining. I went back inside. The next-door neighbour let me go to their place and we were all complaining about Dad's girlfriend. Ezra was there and we were all going to sleepover there. I was thinking about missing school. I was thinking about Calvin for some reason."
"0795"	"(2006-10-03 (15)) I was at school, which was different, and I was in Year 11. I had art first in Room D9. I had to go in through a hidden door and down these steps. There was a carousel. My teacher was Debbie (Queer as Folk US) I then had S+E. I was late there. There were people I didn't like in the class. Everyone was spread out. The desks were in levels. Dmitri came late too. I then had art again but Calvin was in my class so I asked the teacher, who was different, if I could change classes. I had to go to the front office to see some Henry guy who was actually Hugh Grant (because, as I put it, it was an all-star cast). On the way there I was debating which class I should go to."
"0796"	"(2006-10-03 (15)) Mom was supposed to be taking me home. Ezra was in the car too. We were at some weird place and I asked ""Why are we near Nana's? We drove here once."" There was a house near the one with all the cats from a previous dream (12/4/06). Mom had gone there to get rid of Porky."
"0797"	"(2006-10-04 (15)) I was at 'school' and there were these dinosaurs there. They did different things according to their moods -- it was a game. Calvin, Samantha and I were together. If the dinosaurs got angry we had to hide in 'nooks' that were randomly placed. We were in a computer room. Samantha hid behind a curtain, which was behind some of the nooks. One of the dinosaurs came running in and I told it that a young dinosaur had gone past. It went out of the room to look, but Calvin said that it kept staring into this room. We went to the next room, which was full of computers too. We needed C4 for something and we also had to draw a picture of a guy that would be described by Mr Ripley. I decided to put my newly found drawing skills to work. I had to draw this guy within 15 minutes."
"0798"	"(2006-10-04 (15)) I was watching Cast Away except it was Gladiator, except it wasn't. Dad was in it, and I was sure that I was also in it, but everyone said that I wasn't. Then I was there. There was a king and he was sick of his fat wife and was looking for a new one. I encouraged this poor friend of mine to 'apply'. The king was getting her to read something, but she couldn't read. I was helping her and saying that reading was easy (I was from now, but they were from the past and most people couldn't read). The king ended up putting me down on his list and choosing me because I could read. There was an attack. I was hiding behind this gate and a dinosaur came up and took some guy in his mouth and I said ""George!"" and the dinosaur said in a creepy raspy voice ""George?"" and let him go. All the people in the village or whatever it was surrendered. All the important people were giving themselves up. I managed to sneak away. There were road signs in the village. Some guy said that the village was fake (like in The Village)."
"0799"	"(2006-10-04 (15)) This guy got this owl to cut down some trees. He had a bright red cat. He was amazed that he could drive without the forest. He went to town and was blocking the road. He had to get people to help him get back home."
"0800"	"(2006-10-05 (15)) I was at school. Calvin and I were in a group with Seamus and Dmitri. We were sitting outside at a bench. Seamus had this Pokemon book, and we were organizing the pages. I put my pages over there and Dmitri said ""When was the last time you were over here?"" We were discussing Pokemon from the book. I remember we were talking about Steelix and this other thing that Dmitri said looked like ""Aqua girl"". I said ""I've never heard of it, what's it from?"" He started laughing and said that he had made it up and I was like 'What the hell? That's not funny'."
"0801"	"(2006-10-05 (15)) I had sport and Silas was there. I thought that I was in his class, but I wasn't. He was standing around though. I heard a girl saying ""If you weren't a knowledge Sim, what would you do?"" I remembered I had written that in my fat little notebook. She had read it. I looked in the book at that page and I had written stuff about Dmitri. Rebekah and Alyssa had a fight with me. They took my shoes. I went to sleep in Nana's room and they were going to cut my hair. They had big scissors. Nana woke me up and we both yelled at them. Ezra was there too."
"0802"	"(2006-10-05 (15)) I was on a bus. I was waiting for Calvin. There was an adult shop nearby. He had a puzzle book from there and had to take it back. Alejandro sat near me and I was trying to keep the seat next to me free because Calvin was taking forever. A girl sat in his seat, so I moved somewhere else. Finally he got on."
"0803"	"(2006-10-06 (15)) I didn't write down much and I don't remember this dream, but from what I wrote I think there was a drawing of someone sleeping and they were having nightmares."
"0804"	"(2006-10-06 (15)) Ezra and I were somewhere. There were kids in the road. This girl was hugging someone. There was something about yellow. We won this ticket thing. This kid forgot his, so Ezra have him his one. Someone was calling Ezra 'fat' and 'Cartman'."
"0805"	"(2006-10-06 (15)) Calvin came to Mom's to tell me something and then he left. Mom was saying that she was going to kill Porky. There were snakes under this tree and some frogs."
"0806"	"(2006-10-07 (15)) I was at 'school'. There was a swamp thing with alligators or crocodiles. People started screaming. I went out to see why. Classmate-M-08 and some birds had been eaten. Then we had media and we went to go film. We were watching out for crocodiles and scaring Samantha. Elijah and Calvin were there too and Daryl was in our group. I saw Dmitri running."
"0807"	"(2006-10-07 (15)) Mom dropped me off at home, which was actually Dad's 'work'. He had started his own bottle shop. I had forgotten my keys. Ezra was in the car too. Darren took me back later and I forgot my keys again. Dad was there this time though and he said to turn the lights off when the shop closed because he was going out. The customers were getting angry. People from school were there. Then it was closed, so I quickly got rid of all the customers."
"0808"	"(2006-10-08 (15)) I was reading about Robert Gant. He had died the 29/9/06 due to AIDS. I was thinking it was weird because that day was the first day that I started watching Queer as Folk (US). [It's not really, I actually first watched it on the 22/9/06.]"
"0809"	"(2006-10-08 (15)) I was at this weird place and Aunt Sally was living there, underground. Ezra was wearing a nappy and was chucking a spaz. People from Queer as Folk (US) were there. Scott Lowell and I ended up going out (only after a few minutes). Johnny Depp was there also. There was a premiere thing. He was flirting with me and there was this bouncy flower thing and there were pipes. Something turned into a mushroom. Scott and I left and we went to McDonald's. I wanted a chicken Caesar and because it was late and busy we had to wait. They let us wait in this special part of the drive thru, which actually was inside the store. Ezra and Dad pulled up behind us and I said hello. Then I was in the car with Dad and Ezra. Dad got a CD off a girl who was in some advertisement. We were going to watch it on the laptop."
"0810"	"(2006-10-09 (15)) Calvin was playing Sims 2. He was playing a house of mine and there was a fire and a toddler was burning."
"0811"	"(2006-10-09 (15)) There was a house. There was a toddler on the top floor. This bad guy took it back down."
"0812"	"(2006-10-09 (15)) Some girl and I were running from these naked guys. Mom was in a car and she had a jumper. There was a tree in the road."
"0813"	"(2006-10-12 (15)) I was with Scott Lowell somewhere and he was fat. It was only because he had an ice pack under his jumper and it was big and squishy. I was telling him how 'cute' he looked. Then I took the ice pack off him and put it under my shirt and I looked pregnant."
"0814"	"(2006-10-12 (15)) We drove past where the evil Brookland shops should be and it had been turned into an evil carnival place. I didn't even realize where it was until we drove past."
"0815"	"(2006-10-13 (15)) Calvin was driving a car. That's all I remember."
"0816"	"(2006-10-13 (15)) Dad bought this carnival (it was actually an old amusement park). It was all icky. There was a comic book store there. Michael (from Queer as Folk US) was working there. I met him and we got it all cleaned up and working."
"0817"	"(2006-10-13 (15)) I was at Mom's. The people next door were being shifty. I was listening to my iPod, outside sitting on the edge of the front yard, with my feet hanging over some bricks. I also had my Mp3 player, two bits of paper and two water bottles. Cuddles took my Mp3 player. A lady from next door came over and took all my stuff except for my iPod, which I refused to give up. I kept kicking her in the face. She said that she would take my iPod by Friday (it was Tuesday or something). I told Mom, but she didn't care. I was then at home, except it was Darren and Mom's place. I heard a noise and some singing and went into Dad's room and woke Darren. I told him that the people were here. I peeked out and Mom came out of the toilet. I asked if it was her that had been singing. She said no and then the bad guys appeared. I went back to my room and closed my door. They barged in. There were four guys and one girl (I think). One of the guys's decided that he didn't want to do this and he tried to push two of the guys out of the room. He couldn't and they set him on fire. I managed to run into Dad's room. While running, I tripped over this blonde guy who didn't try to stop me and I got a wine bottle and something else. I killed two of the guys. I was hitting the blonde guy a bit. An ambulance came for the burnt guy."
"0818"	"(2006-10-13 (15)) Dad and Vivian were on the lounge making out. That's all I remember."
"0819"	"(2006-10-13 (15)) I was at the shops with Dad and Ezra. I was looking for Leon on DVD. I saw a book called Leon 2. It was about him after Leon (in the movie, Natalie Portman had gotten killed instead)."
"0820"	"(2006-10-14 (15)) I was at a shop with Silas and Samantha. I bought season one of Queer as Folk (US). I was trying to hide from Michael Palin. Calvin was in the carpark. We went back into the shop and I found season two of Queer as Folk (US) so I got it. Calvin asked which one Ted was and I said ""The one with Ted written under it"". I was then naked and alone somewhere. I asked this teacher for clothes and she gave me a nighty. Some teacher was called Swanee, and had my season one of Queer as Folk (US)."
"0821"	"(2006-10-14 (15)) There was a video of me when I was little. I hit my neck on a swing on the floor. Dad helped me. There was a football game, then it wasn't and it was a museum. I wondered what was going on. I was then with the school at the museum and I was little."
"0822"	"(2006-10-14 (15)) I had drawn some really good drawing. I was at Nana's, as were Dad and Ezra. I was swinging on the washing line."
"0823"	"(2006-10-15 (15)) I was at school. I had a math test and I was in the library. Mr Windham was there. There were beds at this place and Calvin was there."
"0824"	"(2006-10-15 (15)) I was at Plainfield high school. Tiana went there. She was trying to avoid me. I was there with Mom."
"0825"	"(2006-10-15 (15)) I was at school. There was a killer guy there. I took this car near these cop cars. Calvin sat in the front. I was in the back but I was driving. I think the guy killed the cop. The car turned into a bike and I was racing and it was a game. I died near the end, but I got a high score."
"0826"	"(2006-10-15 (15)) Evelyn popped up and said ""I'm here!"". I don't remember anything else."
"0827"	"(2006-10-16 (15)) I was at 'school'. There was this guy who looked like Gale Harold, I don't know his name, and there was this 'nerdy' guy who was a friend of mine called Eric, who looked like Andrew McCarthy (younger days). This Gale guy was a 'tough guy' and kept trying to go out with me. Eric was always around to distract him though. I liked Eric, and I knew that he liked me. Everything was covered in snow. I was walking near Gale's house and I was walking down these steps. Gale came down and started advancing towards me. Eric had this bomb thing, and it was counting down. It got down to 10 seconds and Gale decided that he was going to kiss me (he had me pressed up against a wall). So I grabbed Eric and started making out with him. He threw the bomb and it did something to Gale's legs. I had kissed Eric because I figured that the kiss from Gale was inevitable and so I wanted my first kiss to be with someone that I loved."
"0828"	"(2006-10-16 (15)) There was some vehicle that had some trap that involved air to trap these monster things. I think it was in a forest."
"0829"	"(2006-10-16 (15)) Dad and Ezra were looking at these book things. There was a crocodile lake."
"0830"	"(2006-10-16 (15)) I was at school and I was showing this funny little movie that I had made."
"0831"	"(2006-10-16 (15)) Dad was picking me and Ezra up from this strange place."
"0832"	"(2006-10-19 (15)) I was at school. Samantha and Elijah were there. I then had computing and Calvin and Dmitri were there. There was a new girl."
"0833"	"(2006-10-19 (15)) I was at school and I was excited about the Pets expansion pack (for Sims 2) coming out and I wanted to home."
"0834"	"(2006-10-20 (15)) I was at Mom's. Ezra was there. I lifted this heavy thing and when I lifted it, I bit down and it felt like something smashed. I finally ended up looking and discovered that two of my teeth had shattered. We were looking for a 24 hour dentist. I ended up going home and was playing some computer game."
"0835"	"(2006-10-20 (15)) I went to Mom's. There were zombies. We decided to leave. I was putting my shoes on and told Mom to wait. She started going down the stairs and I asked if I could get my keys and she said yeah. I told her to wait again, but she opened the front door. When I went back to my room it was open to a balcony and there were two zombies. I bashed one of them, but the other wouldn't go down. Then I woke up."
"0836"	"(2006-10-21 (15)) I was at some place and it had this little place under these shelves. I was eating chips. This guy I knew came under and started kissing me and I pulled away. I think I knew he liked me. Dad was around."
"0837"	"(2006-10-21 (15)) I was somewhere with Calvin. He was telling Eugene that we called him Swamp Boy."
"0838"	"(2006-10-22 (15)) I was at school. Calvin and I made these things out of a leaf and were riding them. I rode on to this park. Daryl was there. I went over this pond. Dad was there too and he was like 'What the hell?'."
"0839"	"(2006-10-22 (15)) We had made a movie in media, but not Attack of the Clouds. Evelyn and I were at a desk. Johanna was there and the teacher said she was allowed 3/4 of our desk (because she was fat) but I could barely fit at the desk. Samantha was there."
"0840"	"(2006-10-22 (15)) There was a South Park game and it cost $1299. Dad was going to buy it. Mom and Ezra were around too."
"0841"	"(2006-10-23 (15)) I was in a building and there was a flood. I was running up these stairs. Eventually, I made it to the top of the building, which was on the roof. Daffodils laced the outer rim."
"0842"	"(2006-10-24 (15)) Dad, Ezra and I were watching this weird movie with Vincent Cassell and A.J Cook. I heard music coming from my room, the song that was playing was Lovers Who Wander."
"0843"	"(2006-10-25 (15)) I was at school and Dmitri was around. Calvin was asking him who he liked. Calvin asked if it was me and after a long pause he said that he's not saying anything. There were these files somewhere and he said that he'd hidden one with the person he liked in it. I looked in a plant pot and he got annoyed that we were searching. There was a photo of Daryl in his house. Calvin asked me if Lumpy was one of my Top 2. I said no. I was looking through a computer and I was reading through these log files to work out who it was that he liked. There was something about 'no lemonade'."
"0844"	"(2006-10-25 (15)) I went back to Mom's with Ezra. We then found out that Mom had been told to burn our school bags in the car or something would happen. Lydia was there to make sure it happened, but I refused. This guy I used to know (not really) had ordered it. I saw him somewhere and started bashing him so he let me take my bag."
"0845"	"(2006-10-25 (15)) Evelyn and I were sitting next to each other in an assembly place. Harlan was sitting behind me, measuring jumpers on my back. He got to the largest one and he said ""This one's for her!"" (about me). I got up and yelled at him saying ""Yeah, you're frickin' hilarious because you can't tell that it's way too big and I'm wearing an obviously smaller jumper now, you frickin' retard!"" then I walked off."
"0846"	"(2006-10-26 (15)) There was a movie set in the olden days. There was some Legionnaires type of disease. This guy was told to set off a bomb near these train tracks which was near a forest and some mountains. He died. This father guy said that it was a black guy so that the females didn't look. His daughter said ""I'd kiss a nigger if I could"" I was like 'What the hell?'."
"0847"	"(2006-10-26 (15)) There was a 'cloud' creature. This guy was inside it and there were dead squirrels. It killed underwater for a seed. Dad was watching it."
