"n"	"dream"
"4122"	"(2014-12-16 (23)) I was playing Sims 4, when a Sim was climbing down a long ladder and this white thing came out of its bum. It then shrivelled and lengthened and fell out and the Sim died. I went to tell Mom and I described it as a ""cigarette butt"" looking thing. She just kept giggling about 'Pluto' and not really paying attention to me, though I was really concerned about it for some reason. There was also something to do with a plant with a 'scary' snake in it. There was also something to do with Ezra, who had gone somewhere and we needed to find him. He had lots of money and was spending it all on drugs or something. There was a massive bus that Nana and Poppa had and we were all going on that. I was feeling sick and didn't want to go, but they said there were 13 rooms on it, so I could get my own one and I agreed. Granma was going as well, which put me off. At one point I was eating some food and stirring it, when suddenly it was sticking together and started rising and growing. I yelled at it, calling it a name (I think it was Nick), and ran out to tell everyone about it. You could hear it making noise/speaking from the other room, but no-one was taking it seriously."
"4123"	"(2014-12-18 (23)) I was with a couple of friends - a girl and Jack O'Neill. Jack was a little bit flimsy and a bit of a ladies man, flirting with pretty much everyone. We were in a shop or bar or something, and a guy friend of his went a bit crazy - a friend of his who was gay and who had a crush on him (we were presuming, I think). He was on the ground and Jack lay down next to him and kissed him and they made out. We all stood around awkwardly and I was secretly enjoying it (the kissing, not the awkwardness). Later we were outside the building and there were some girls there and my female friend pointed out that he was averting their eyes. I 'rewound' and noticed his eyes would flicker down and not look at them. She proposed that he was making an effort to not flirt with all the ladies as she'd pointed out to him some time earlier. I wondered if perhaps he was confused after that kiss, or maybe it was just nothing. The female friend also had this weird hair, which had this high bit in the middle full of interesting colours (that were like, shiny and vibrant blues, not a flat hair dye blue), and the sides were deep black. I asked if I could touch it and it was hard like from mousse and I said 'aw, I was hoping it'd be fluffy'. I also thought she may have had a crush on Jack (as did I). At some point Dad and I were at this takeaway restaurant and I ordered something different from the usual and he was shocked."
"4124"	"(2014-12-20 (23)) Mom informed me about some job that Acquaintance-F-08 had organized (an illegal one) and they needed someone to go in and collect whatever it was. This was the riskiest part of the job and somehow I ended up involved. I had to go into this house to get the thing (or whatever it was I had to do). While I was there, the guy came home with a woman, and the wood door at the front wouldn't close, so I had to leave it and go out the back way. I ran across the road where there was a McDonald's and some other things. At some point later, Acquaintance-F-08 contacted me blackmailing me for all the money I'd get (which was $300 million). Not wanting to cause problems, I said 'how about halves' and she said no because she could buy some sword for $500 million and sell it for a lot more. I said 'fine, I'll take $20 million' and she still said no. I told her she was being ridiculous because she could still buy her stupid sword and even $20 million was more than enough, and for me it would be enough for life, but she wasn't budging. I said I needed time to think about. Then I got in contact with Jordy about it and he said to meet him at this place with a weird name at midnight. I had to ask him about a few times the name of the place and where it was and then I realised I didn't know what day and he said 'tonight'. It was some place where we'd know people weren't listening. I don't remember the conversation or the conclusion, but afterwards I realised I didn't have a car. Dad appeared out of nowhere, also without a car, and walked with me to get somewhere to call a cab. A guy and some girls were posing for photos on the sidewalk. The girls were dressed skimpily in leather but looked about 12."
"4125"	"(2014-12-21 (23)) Mom, Rover and I went to this place and I'm not sure what it was supposed to be, but it had a big house/mansion thing which had shops and stuff, and there were stalls outside - all along this bridge and an outside area which lead to a beach. At one point Ezra was there too and he'd taken my phone. Luna was hanging upside down in a pool (like, his legs were over the edge of the pool and he was lying in the water. This was a normal, but amusing thing for him to do and I told Ezra I needed my phone and tried to take a photo. I complained phones made it difficult because I was worried I would drop it. Luna ended up moving and I didn't get a photo. There was a pet shop section and there was a cute dog, sleeping. At first I thought it was a cat, and then it woke up and its ears went 'dog like' and it jumped out of the pigeon hole and started getting excited. I felt bad but gave it a pat and then went on my way. Mom went missing. The guy who ran the place was really shifty and I suspected something else was going on here. I grabbed Rover on a lead and went looking for her. Mom's name was 'Claire', so I was calling that as out as well. There was a group of people in this 'well', and I peeked in to see if she was there. They all disappeared, but she wasn't part of it. I kept walking and then I saw her leaning against a half wall as part of a walkway. She was the woman from American Horror Story. Her face had been disfigured and she was blind. I ran over with Rover and said 'it's Mom', but when she talked her voice sounded different (croaky and scratched), and he didn't seem to recognise her. This upset her, but I kept insisting to Rover it was Mom and he started warming up to it. She asked how bad her face was and I said it was pretty badly disfigured. I went back to the house place to find the guy. Apparently he was taking the occasional person and turning them into 'ghosts', but not really ghosts, and they would be like his slaves. I found him in a kitchen and he told me to follow him and when he walked out, I grabbed a knife and put it in my pocket. I lost him, but I was going through tunnels and one tunnel passed the back of a stage, so I walked through the curtains and he was standing on it and said 'ah, the stage ending! Only 50% of players get this far' and he gave me this sharp pointy thing. I thought it was a trick weapon, so I took out my knife and started stabbing him with it. I then used the sharp pointy thing (which was hook like) and slit his throat (it barely cut the surface). But he just lay there on the floor and it healed. I was like what. Then Mom was there too and had been healed too (it was the place?). I demanded we be let go, but he just laughed. We ran and got outside where all his 'ghost slaves' were and they went after us. He said he was going to take Rover and Mom begged him to take her instead of him and the ghost slaves just grabbed her and pulled her inside."
"4126"	"(2014-12-22 (23)) I was part of a group of people trying to hide/take down 'goblins'. The 'goblins' took over people's bodies/did some kind of body snatcher thing. I had this cave type of hideout (which was near other hideouts), but some goblins were nearby and I was trying to cover up some of the holes that would make it obvious it was there. However, someone called out that they were setting the area on fire, so I ran. I followed the others and we ran to this elevator outside this building. I had a guy friend, who I liked and was possibly my boyfriend but I'm not sure, and he was with me. The first elevator was full and we waited for the next. Some of our group had deserted us. We watched the floor the elevator went to and got in. The floors had extra bits, so it was like floor 38.1. We got there and there was another set of elevators, which looked like train carriages. There was a notebook there with stuff highlighted. I assumed they left a note about which floor to go to. When I finally found the hint, it was for this current floor so I assumed they had forgotten to write it. But I went outside and saw the floor it had come from, which was floor 41. So we went up. I'm not exactly sure what happened from here. The guy friend and I ended up at a petrol station, behind the counter and no-one was there. Customers came, so to keep up the pretence, I served them while the guy looked for stuff. We left and at some point we were given a car by our 'leader', and there was me, a girl and my guy friend. I'm not sure what we were, but the goblins could possibly smell us, but generally would only do so if we aroused suspicion. The guy friend and I went to some event that a friend of mine was involved with. I was talking to her and thought something was wrong. She took me outside and I turned around to see her eyes had gone a weird shade of white, surrounded by black, and I said 'are you trying to be a zombie? What are you doing?' and her eyes went back to normal and her face broke out in a red, lumpy rash. I just acted confused and annoyed and it seemed to convince her that I didn't know about the goblins (which she apparently was). I walked off, pretending to be upset at her actions, and went to find my guy friend to leave. She had realised by this point I was pretending and we had to run. The other people there seemed to be acting strange as well, and I said 'It's everyone'. We were then driving and it had been a while since we'd slept - as the goblins would locate us when we stopped. We finally found a hideout where we could relax for a bit. Our leader brought us a new car - a van, which had two rows of seats in the back and a big boot for storage. It was also apparently very good for handling corners. We were excited because it meant more room to store stuff (which we had trouble with) and could fit more people if needed."
"4127"	"(2014-12-24 (23)) Mom and Darren bought a new house on Rochester Circle. I wasn't told about it until basically we moved in. There were no actual bedrooms and I got really annoyed and was yelling at them for not even asking and for not even getting a house with rooms."
"4128"	"(2015-01-04 (23)) I was part of a unit trying to kill these aliens. I think we were on their planet, but I'm not sure. We were battling outside in a rocky kind of landscape, shooting with these big futuristic looking guns. Some time later I was at this house (it could've been mine, but I'm not sure). There were muffins on the bench. I got a call from Weiss (Alias) asking if there were muffins and I said yes. Some of the stuff he was asking sounded weird and I suspected him of being a bad guy. I started eating a bunch of muffins. They returned and I remember seeing Jack, Vaughn and Weiss. Weiss went straight to the muffins and I went up to Jack and mouthed that Weiss was bad (not sure of exact thing I said). He took me outside and we went down the side of the house, in the shadows (it was night, btw). He said ""really, Vaughn?"" and I said ""no, Weiss!"" I explained what I'd heard, but heard noises nearby and they'd come outside. Jack started shouting about the neighbour to cover up our conversation and we walked back to the group. Then I was at at home and Mom and Darren got home at like 3am and the neighbour across the road (who was a fat, 50-ish guy) was mowing the lawn. It was very loud and Darren went over to complain."
"4129"	"(2015-01-09 (23)) I was supervising my first IGA. I kept losing my location stickers. I had to put S locations up next to the normal locations for checking purposes. Esther had started checking although people hadn't finished scanning. I had only put up 2 stickers and couldn't find my sheets. I kept getting pulled away for stuff and getting distracted. Everyone ended up finishing and sitting around doing nothing and I was panicking and running around looking for my sheets. Niles was there and looking smug and I was annoyed that he had to be there while things were going wrong."
"4130"	"(2015-01-15 (23)) We lived somewhere else, in this apartment building type of thing. A light/mixed Native guy followed me up the stairs. He said he'd show me how to pick the lock of our door. I said to Mom, who was standing nearby, 'he's trying to break in'. He got the first one opened, but nothing with the second. He pulled it off and showed us that the mechanism had broken and wasn't working. He followed me in and kept following me around. Later, there was some kind of family reunion thing happening in another country. Dad, Ezra and I were there. This guy around my age and I were friends since childhood or something and were both very intelligent. He was a scientist-mind. We were in this big warehouse kind of thing and were having some kind of battle (based on what some mysterious person said or something that one of us had to die). We were drinking this potions and growing bigger. Then another potion did something else and made us turn blue. Then he mixed part of a potion with another potion and went red and had fire breath. Then somehow we could just say what we wanted to change and I was like 'bigger' and we slowly got bigger until we went through the ceiling. Then he had claws and all these things, so I just started listing off heaps of stuff while trying to escape his attacks. Then I could think my changes. I ended up going invisible and being able to fly, but because I had so many changes I was heavy and it was difficult to stay up. He went invisible as well, but I made it so I could see him. I got close enough to him to 'switch off' the changes and he turned into a kid again. I said this was stupid and we should stop and he seemed grateful and told me to switch back too, so I went back to a kid as well. And we left laughing that we almost caused a war. Also at some point, Ezra was aged back to a baby? Or was cloned into a baby? He liked giving high-fives, so I was high-fiving him."
"4131"	"(2015-01-28 (24)) We were all given 'roles' like in Town of Salem (medium etc), but they were 'super powers'. A medium guy died and then his brain was in the computers. We were trying to get away from bad guys and were holed up in this house. I was trying to get the medium guy to help us, but he seemed reluctant. There were also bad guys trying to hack the computers. Later I ended up in this place where we were like prisoners. I got a shirt from someone which had a code on it. There was a sentence with every first letter highlighted but I could only glance at it for like a second before someone would enter the room. I could only read 'too' so far. Later I was being talked to by one of the 'leaders' and managed to read it whilst getting something from the fridge and it read 'toolshed'. I knew this was related to a prophecy regarding Sydney's mother (Alias) (who was either my 'lost' mother or someone else). I saw her run by the window of the place I was, and I just got up and ran out the back to the door of the toolshed. She said something to me and we held each other as the place exploded."
"4132"	"(2015-01-28 (24)) I was on the forum and Benjamin posted saying he had been flirting with this girl for ages and she was finally his girlfriend and something like 'Izzy will be happy for me'. I went to his Facebook and his profile photo was of them together. She was quite ugly. There were tons of pictures from April 2014 of him on a cheap looking film set and it looked like that's where they'd met. I was annoyed."
"4133"	"(2015-01-29 (24)) I went to see Poppa and they lived in a really big house (similar to old one). They also had maids. Poppa called me to say that an ornament hadn't been cleaned properly and some other stuff. I talked to the maids about it and they started cleaning. They only came 2-3 times a week."
"4134"	"(2015-01-29 (24)) Hugo and I were walking down a street after a stocktake. There was a parade/march on and some streets were closed off. We had taken the train, so were trying to get there. We had to crouch and walk under train to get somewhere. The end of the track was over water (the train flew?). We got to the conductor bit and he'd made a signal like he'd seen us, but then he started the train.  Hugo was in front of me and directly under it, so I quickly went back and got up and yelled at the conductor to stop, but it was too late and we all fell into the water (the train too)."
"4135"	"(2015-02-03 (24)) I was going on a long drive somewhere with Stephen Merchant and some other friends. We were sitting in the back and I was sleeping with my head on his shoulder."
"4136"	"(2015-02-03 (24)) We still lived at the old house. We took Ratatouille's cage out into the family room and left it there for a bit. When I went back to it, there were another mice in it. Some big, some small, all kinds of colours. I remember some with coffee colour patches, a white one, some like Ratatouille, grey ones and there was one with red eyes. I was grabbing them and chucking them away, but they never seemed to all be gone. So I grabbed Ratatouille and put him in another cage that they couldn't get into and put it in my room. But when I went back to it, it was full of ants. I was trying to shake the ants out and Ratatouille fell over and seemed dazed, I was like 'omg sorry' and then I went to grab him but this big spider walked up to him and looked like it was going to sting him and I squished its head. It spurted out this green stuff and covered Ratatouille in it, and then he rolled over and died. I started crying and then I woke up in the dream and was telling Mom about the dream but started crying telling it. I then woke up in real life crying."
"4137"	"(2015-02-09 (24)) I can't remember anything more of this dream, except for someone saying ""Letitia, get me a slice of cheese"". I kept waking up throughout the night with the phrase in my head, but I remember nothing else."
"4138"	"(2015-02-09 (24)) Somehow I found out that it was the end of the world. I think Zim (Invader Zim) was around as well. I decided to not tell anyone because it was inevitable and not very far away. Some footage of this thing in the sky was leaked and everyone realised. I was with a guy on this cliff and I said I'd taken the footage. There was like 17 seconds left and we counted down, but nothing happened. Some people had killed themselves and I remember Payton shouting something like ""I'm a virgin and Lady Gaga sucks!""."
"4139"	"(2015-02-10 (24)) Dan Palmer was around and eating some weird food. Mom had some weird food from Granma like fish and eggs, that were strange colours like purple and pink. Dan put his bowl next to Mom's and they looked almost identical. We both took a picture of it. It was my birthday. We were at the old house. Granma called Mom and I told her to say I was out and she did. Mom was giving her my email as 'Izzy.conell@yahoo.com'. Then she pulled up in the driveway. I ran and told Mom that I had to go silent in my room for hours. There was a massive storm one night and Mom and Darren said they could see a hurricane. There was a movie with a leopard which attacked this girl after knocking on her door and when she went out he roared, but the girl got away. Something happened in the town 17 years ago and these kids survived but some stuff happened to them and the sheriff said they were 'strong' because of it."
"4140"	"(2015-02-11 (24)) Doing an IGA. I was stickering and people were scanning. I was in a room with Esther and Hugo, and Esther was taking to Hector -- who was in another room. She asked him how much he trusted me with running his IGA job and he said 'not very much. She misses locations, wanders off' etc and Esther and I were confused and she said 'Izzy's right here, Hector' and went to talk to him saying I'd done it a million times and I was fine. Hugo said, to no-one in particular, that he 'trusted me completely'. Hector came in with the laptop with proof and Hugo complained that he was embarrassing me. There were pictures of some problems -- eg, not separating old guns with new guns because I didn't know, 8 pictures of a movie I watched and one video of me and Mikhail mucking around but it was actually because Mikhail took something from me and didn't give it back."
"4141"	"(2015-02-11 (24)) I was wandering around with Joaquin Phoenix and Shia La Beouf. I'd not liked them but now I was hanging around with them getting to know them. We were walking the streets at night. They were flirty and kept saying I'd sleep with them but I thought in my head that I'd probably do Phoenix, but not La Beouf."
"4142"	"(2015-02-14 (24)) Mom found this guy who looked after animals to look after my mice. I went over there to see them and the guy was really hot. He had black hair and blue eyes, and sort of 'masculine' and not my type, but still very charismatic (though fairly soft-spoken and quiet) and attractive. His house was full of animals and clothing racks [possibly due to stocktaking so many clothing stores lately] with lots of 'sexy' women's clothes of all different sizes - implying that he had many lovers. I remember his last name was Willett, and I think his first name was Dean. We began sleeping together - his 'rule' was that he would pretty much sleep with anyone he wanted to and never got into a relationship with anyone. This carried on for a while. One day I went over to do something with the mice and he had another girl there (hispanic looking). I was unfazed and carried on with the mice and left. Some time later he started getting possessive and told me to not see anyone else (which I wasn't anyway). Then it was a movie and he was less attractive and had a weird, deep and ugly voice. There was a girl called Ivy who owned a bakery (or something like that) who he was now 'my character'. He also had this silver/metal mark on his face and was a loud, fast talker (salesman-like). There were a few ensemble characters as well. It turned out that this guy was disturbed and a murderer and all the other characters had issues too. Ivy's bakery had actually been in an explosion some time ago, but in her mind it was still flourishing. So she was still working and serving imaginary customers (and the other customers who still believed it was fine), though it was abandoned and covered with dust and there was a broken mirror."
"4143"	"(2015-02-19 (24)) There was a woman (called Essie?) with a Goa'uld (we were calling them that, though they functioned differently). We were keeping her under lockdown in this room and she couldn't pass the barrier, although she did once and you just had to say a word and it was like in vampire movies and she'd get 'dragged' back in. If people went into the room she could transfer over. We had to keep the door open for some reason and there was a kind of party/celebration happening. A dog ran into the room and I chased it out, but as I was trying to get it, a young girl (like 2) wandered in and went into a bed. As I went to get someone, the kid walked out. We concluded quickly that the dog was not infected but then I mentioned the kid had gone in. The kid looked shocked and was holding this bottle and had really small hands and I thought it looked weird. She was also very ugly. The girl said she wasn't infected, but was talking in 'homie' speak and her sister was like 'that's not her'. She looked defeated and went back to the room with us and transferred out. Not sure if same dream or the same 'storyline', but I had some group of people after me (though I wasn't 'me'). I ended up having to jump out of a window into water at night and then hid under this bridge - the building was surrounded by water for some reason, about waist-high, since while I was hiding under the bridge, people were walking around in it looking for me, though while I was swimming around in it, it was deep. Anyway, I kept going under the water to look at their feet and which way they were facing. But I was stuck under there all night. In the morning the 'head' of the group - a lady - said she'd found a body. Then at some point there was a baby/young kid and it was 'bad' for whatever reason, so I strangled it fairly violently, whilst also crying."
"4144"	"(2015-02-20 (24)) I lived in, or was staying in, this big house sort of near the sea/no close neighbours. Lots of windows around it. It was night and I was outside and it was windy. I went back inside and was worried there were dodgy people around. I locked the door. I sat in the dark, in the corner on my computer and I was watching the security cameras and saw quite a few guys sneaking around the side of the house. I called the police and said ""I'm alone at [whatever the address was] "" and the guy was like 'oh are you so-and-so's niece' and I said yes, yes and said there were dodgy guys. One came up to the door and just opened it and came in. I ran to the kitchen and grabbed two kitchen knives and stabbed him. I remembered Rover was in the house (it was just us) and I went to find him and saw a guy aiming a machine gun at him, and I threw one of the guys in front of him to protect Rover from the bullets. I slit two guy's throats at the same time, and stabbed the last guy. I think there were a few more guys that I also killed. Rover had gotten hurt and I called around for some kind of 'pet ambulance' and I sat with him, patting him."
"4145"	"(2015-02-22 (24)) I was staying away somewhere, like in these cabins but we weren't supposed to go out after dark or something and keep our doors locked. I think there was something dangerous going on, but I'm not sure. There were 4 girls (including myself) and 4 guys. One of them was kind of hot and we kept catching each other's eye. We flirted for a bit and then ended up having sex, but it was a little bit rapey. We kept having sex though. I posted a vague post on the forum that I'd had sex with someone but shouldn't have and the posts were all 'helpful advice' type of posts, but saying like 'if it's consensual sex then it's ok', and they hadn't really gotten the gist that it was only partly consensual. Benjamin posted my FilmForum activity and like 'how can you fit anything else in when you're working 44 hours a week and watching this many films' but it was only like 1 film a week. Something happened and someone else and I were outside somewhere (during the day), not sure what was going on, and there was a pond thing with passports in it. I joked that we were actually dead and these are our passports. They were our passports and she freaked out like 'how did you know' and I said it was a guess 'you know how many movies I've seen, this happens all the time'. Everyone had then forgotten their memory (except for me), but no-one really knew and we all bundled into this room and sat at this long table - girls on one side, guys on the other. I still found myself attracted to the guy from before and I caught him staring at me again. I wondered if he'd still be the same as before."
"4146"	"(2015-02-24 (24)) I had this dildo thing which was like a realistic penis. I was performing oral sex on it and noted that it tasted like a real penis. It was very big, but as I relaxed and got into it, I got more of it 'in'. Although nothing was going on elsewhere, it started bringing me to orgasm."
"4147"	"(2015-02-26 (24)) Mom did something to my car, and then ended up getting the whole windscreen smashed. We were driving in another car and I was annoyed, but not overly angry. I kept mentioning it though and worried about how I was going to get to work. We went to a petrol station, which was tiny and she parked in it - that is, the bonnet of the car to about the windows was as big as the store and my window was just next to the counter. I saw some of those mint slice chocolates and wanted one but didn't ask. There were two policeman nearby too. I can't remember what happened, but I ended up meeting some people and staying with them in a hotel room. There were 3 guys and 1 other girl - but I think she was already a friend of mine? Or at least I knew her before the others. One of the guy's was called Dave and was the hottest one and who had taken a liking to me. He had brown hair and a bit of stubble. They all wanted to throw a party and took a vote on it, saying that I wouldn't want to, but I agreed as well. I was slightly excited about it, but also already bored by the idea. They started setting up, gathering drinks and snacks and so on. They were rolling a dice to see who got to choose which drink next (drinking before the party started). I was sat against a wall, the girl on my right and one of the other guy's on her right (all spaced quite far away). The other guy (not Dave and not the one sitting down) was the one she liked. He had a bit of a chubby face. Dave was talking to him just outside the room and I noticed he had a ring on each ring finger, which annoyed me. I was thinking I'd drink a bit and wanted to sleep with him, but wondered if I could go through with it if he was wearing jewellery. He grabbed a bottle and came over to me and said something about 'being in love with me' but that I wasn't interested. He sat down right next to me and I made a face and said 'we've known each other for like 2 days'."
"4148"	"(2015-03-02 (24)) I was stocktaking in a big clothes warehouse. There were rows and rows of clothes up to the ceilings and I was hoping someone else would have to do them because I didn't want to have to keep climbing up ladders. The supervisor of the job didn't have enough guns for everyone to be scanning at once, so some of us were wandering around trying to find something to do. At one point me and another guy were tidying up some of the floor racks that had clothes just piled on top. Later, we started taking barcodes out, and then the supervisor gave us check sheets - which was like a map of the area with houses and the houses represented something or other. There was some house where these twins lived and they had an exact copy of themselves (so 4) and each pair shared a bed. Anyway, later I was doing some more wandering, when the supervisor said we needed more people to be guarding the entrances and she referred to me as the 'sheriff' and put me at the front entrance. There were zombies or demons or something around. I wasn't particularly scared, just slightly nervous (apparently used to this). I walked back and forth for a few minutes, when I saw a group of 4 of them in a line shuffling backwards towards us (two of them had been our staff, another one of the warehouse's staff and they'd been possessed. Pretty sure they were demons since they were intelligent, but we called them zombies). I ran in and called out and said 'there's 4 in a line coming towards us!' and she told me to sound the alarm. There was a big red button on the wall and I pressed it. The alarm sounded and people just came out of nowhere grabbing weapons. I got a rifle but it had no ammo and I was still looking in the bag of ammo, putting some into the gun (it only held 2 at a time) when they entered the room. There were 2-3 entrances on each side of the building. One was near me and a demon came through and I shot him right in the head. Lots more kept coming. There was also a building next door (about 5 metres from this one, exactly the same) that sounded like they were getting slaughtered. When we'd finished them all off, we looked next door and no-one was left alive. Then shadows started going weird and these things that are hard to describe, but sort of like a stapler remover - there wasn't much to them, they were solid black and had one sharp pointer on the top and bottom. They also had this deafening squeal. They were shoving their pointers into people's legs and such and dragging them off. One stabbed me in my leg and it hurt like hell and they didn't seem to respond to the guns. I then had a knife or something which seemed to get rid of it."
"4149"	"(2015-03-03 (24)) I went to a cinema to see Kingsman again, just to rewatch the church scene [saw it yesterday, loved the church scene] . I was in the cinema, and a teenage girl was annoying me. I moved seats and she moved behind me and kicked the seat giggling and ran back up. She did something else and I maybe hit her, but we went to the cinema manager and I told him about something she'd done that she wasn't allowed to and she got a warning and that was the end of it. Then she was Farrah. We went outside and Valerie was there too. She was being friendly. My car was like this little bike with like helicopter blades and my car engine could be moved so my car engine was in it. I got in and flew up but then something went weird and it went back to the ground and then I saw fire, so I got out and it exploded, killing Valerie and setting fire to everything around it. It spread quickly to this bush area."
"4150"	"(2015-03-04 (24)) Karl, Ricky and Steve were play wrestling on some grass. They were also wet. I remember Steve getting up and walking away and his back was really hair (and wet, so slicked down)."
"4151"	"(2015-03-05 (24)) I was at home, which was slightly different, and I heard people outside my window and someone shot a gun through my window and hit me. I can't actually remember properly what happened after that, I kept passing out in the dream and I think I was trying to call an ambulance and I think Mom was there too."
"4152"	"(2015-03-10 (24)) I was watching a film about this guy whose daughter had died from some illness when she was about 8 or so. Not sure what happened to his wife, but he started dating this woman and he never talked about his past with her. Sometimes it switched between being 'first person view' from the woman and it being a film. While 'I' was the woman, I was at his house and this young girl came up and started talking to me. She was a bit mysterious with the way she spoke but I gathered she was his daughter. He couldn't see her though. Then I started seeing his wife too. Something happened and he went crazy and he started killing people. But it was like an interactive movie, so you were experiencing the kills as well. The lighting was all weird, like dark but red and then blue etc. He was crying and crazed looking and had a knife and he was slicing up his wife and this other woman. Even once they were dead, he was just slicing and slicing. He killed the daughter as well. Then a baby started crying and he went to kill it. Then I was in like a cinema watching it and a lady behind me was snivelling. I thought she was stupid for finding it sad and I was impressed at how intense and immersive it was."
"4153"	"(2015-03-15 (24)) I was in English class with Ms Solomon, though it was somehow connected to GBCS. We had to do these essays as well as make up some 'this or that' cards, which would get randomly placed around a supermarket that we were stocktaking and then we'd have to pick our favourite and give an argument about why that one was the best. I made one on Bridget Jones' Diary with Colin Firth and Hugh Grant on each side. I made another one based around Colin Firth. I was highlighting the 'correct' answer (Colin Firth) in yellow. The third one had something to do with a werewolf character. I had another that had 'watch Hababam' and 'watch [something else bad] ' on the other side. I decided to change the other film I'd picked and as a joke, Ms Solomon suggested changing it to something like 'ants eating your eyes because of something or other'. I can't remember what she said now, but I wrote that down and it was a decent sized paragraph. Autumn was there and she was carrying all the choices. Mine were taped to my textbooks. I decided to take out the Colin Firth ones, thinking they were stupid. I told her I needed to put the big one in there (it was heavy to carry as well) and while I was doing that, I took out the two textbooks and put them in my bag. I bought a few things and then decided I wanted a Yogo. I asked the lady if it was ok and she said be quick (she was still scanning my stuff). All the Yogo's were out of date by ages, so I went to the chocolate section and they had Munchies, so I grabbed those and a Twix. I ran back and she was serving another customer, so I had to wait a bit."
"4154"	"(2015-03-19 (24)) There was a wedding going on. The bride was a French girl. I was not at the wedding, but outside on some grass nearby with some others. She walked over and she had shoulder-length blonde hair with a slight wave, light blue eyeshadow and a subtle colour lipgloss. She was average looking, but probably considered conventionally attractive. She started talking and had a weird mouth with a gap between her teeth and I thought she was ugly. I made a comment after she left that French girls are ugly. Some time later, I ended up with Esther and a girl who looked Eastern European or something like that and we went to a pub. We were scanning some fixtures on the floor with lollies and stuff, then Esther got a drink and asked if I wanted one. I was full and said no, but I'd take a pack of Salt and Vinegar chips. I then decided to get a drink and went to her and asked for a Budweiser. We sat at the table waiting for our stuff, when the guy behind the bar started spouting hate talk about women. The other girl with us started getting visibly angry and got up and confronted him. He just sort of smirked at her and she hit him with this candlestick holder thing. It made a loud 'dong' noise. He punched her and she kept hitting him. She came back over and he came over having a go. Esther said leave it alone and he started at her and I said 'oh, so we're picking on smaller and older people now' and he yelled at me. We got our stuff and got out, but he chased us and we had to run. Esther got in the driver's seat and I got in the back behind her. The other girl was far behind and I told Esther to lock the door. She got to the car and came around my side. I didn't know how to get her in the car, but then I moved across and she got in. She knocked my Wheatley bag out when she got in and I reached out to grab it and they were shouting to leave it and I said no. The guy got there as I pulled it back in and we locked the door and drove off. I was later at a shop and Trinny and Susanna or whatever were there and one of them started talking to me, asking if I wanted to stop 'sweating all the time' and I said yeah and she said ""drugs?"" ""no"" ""alcohol?"" ""no"" and some other things and then she handed me this weird looking towel, which was also a blow-up towel that heated and she said it would be effective. She was giving it to me to test but it cost $100, so after waiting a while for it to heat up I left. I was sitting on a lounge at some point and Bang-a-Boomerang came on and I was miming along and 'dancing' to it and this guy just looked at me like wtf. It ended and I said 'aw, I want more ABBA' [listening to a lot of ABBA at the moment] ."
"4155"	"(2015-04-01 (24)) Co-Worker-F-03 was supervising a job that was considered 'high up'. I can't remember what kind of store it was, though I had thoughts of Kathmandu. At the end of the job, I was somewhere else with someone and they called and said if I got back in 10 minutes they would make me a 'chief supervisor' - allowing me to potentially supervise the job in the future and being a trusted stocktaker with them. I got back and then we left. Later some people were filling out a sheet and I didn't see my name in the 'chief supervisor' bit, so he started writing it in (in chalk), but then I noticed it was already there and they scribbled it out. Later, I was on a job that Hugo was supervising (just us two). Mom had dropped me off and when she saw Hugo she gave me a look, but I put my head down so as to not egg her on [she has been making creepy suggestions lately] . It was a clothes store, but it was like a section of a bigger store and no manager was around. He had scanned a rail, and gave me a box that was underneath. We were messing around a bit and I was giggling a lot. When we got to the end, there was a bunch of other stuff from other stores and I had to check it wasn't from this one (there were some wedding dresses, as well as like porcelain type of decorations). Then I noticed cleaners in the hallway. The lights were all off too. It was early in the morning, before the store had opened and we suddenly had to be out. Another girl was then with us. We fast walked through the shadows - I noticed Hugo wasn't carrying any equipment except his two guns and I asked if he had any equipment and he said no - and were almost at the exit when someone spotted us, and we kept moving and went into the men's toilet and out a backdoor into the carpark. Then it went into third person view and showed the person walking after us as we all got in the car and drove off."
"4156"	"(2015-04-07 (24)) I was supervising something like Kathmandu at night. I had 12 people or so on the job, but when I arrived I realised I had only 2 guns and I hadn't charged them (or the ones I'd left at home). Esther turned up with 6 guns or so but I was panicking. I got some people started scanning in the back room and went to get the files on the laptop. When I went to check on people, everyone without a gun had been sent home. Hugo turned up at one point to see if we needed help but I said we didn't have any extra guns anyway."
