"n"	"dream"
"1456"	"(2007-08-12 (16)) Elijah was staying over or something. We were all in the car and we were in the backseat and Mom was driving. I said ""I made a gift for you today good Proctor"" and he said ""Why thank you, it is a fair poppet"". I was laughing and said ""That damn poppet""."
"1457"	"(2007-08-12 (16)) I was watching some play, which I think was A Streetcar Named Desire. Marlon Brando was in it. Dad called out ""Eugene!"" and I was like ""What the hell?"". Then it was this movie and some girl said that Ava Gardner and Cary Grant were in it. Then she said that was wrong and it was Marlon Brando, Janet Leigh and some made-up guy called Chuck Morris."
"1458"	"(2007-08-12 (16)) I was watching some video from 1338 and Einstein was in it. I was like 'eh?'. I concluded it was because some people had traveled in time."
"1459"	"(2007-08-12 (16)) I was looking at who lives in each house on Casserley Ave, like it was on a computer. David Tennant and Christopher Eccleston both lived on there. I was looking for Eugene. I was like ""You live on the same street as David Tennant and Christopher Eccleston?!"""
"1460"	"(2007-08-13 (16)) I was at school and I was going to form. To get to mine you had to walk through this glass. Eugene was in my form. He got to the other side of the glass. His group didn't know how to get through. I said ""just walk through to the magic land"" and Eugene said the same thing and laughed. Some game for the DS was shown on this computer screen. I was making an account. I made my username FancyFire. Elijah was waiting. There was a quiz to see how gay you were. There was a cave in the game and it would open at 5:30-6:30pm for contact. These animals on the walls of the cave would come to life."
"1461"	"(2007-08-13 (16)) I had an Accounting test. Dad asked if my notes were enough. Dad and Mom were both like ""You should have studied""."
"1462"	"(2007-08-13 (16)) Some woman (sometimes me) had a baby and discovered something. She was trying to lose weight for a photo shoot."
"1463"	"(2007-08-13 (16)) There was something about Rihanna and Dad said that he thought she was hot and I was like ""Ew! She's feral and looks like a monkey!"". Mom was there."
"1464"	"(2007-08-13 (16)) I was watching some movie with Timothy Olyphant and Josh Duhamel. I was trying to work out which was which. I could tell because Timothy Olyphant had a mole under his eye."
"1465"	"(2007-08-14 (16)) I was at home by myself and I was worried that someone was going to try and break in. I tried to call Mom."
"1466"	"(2007-08-14 (16)) There were 28 Days Later... type of zombies. I got infected but I was immune and my eyes went weird like in 28 Weeks Later. I went outside and the zombies tried to get me and I was like ""get off me!""."
"1467"	"(2007-08-14 (16)) We had a relief teacher lady for Physics and Chemistry. I remember seeing Autumn, Jeremiah and Eugene. No-one liked her and when Mr Reilly came back we were all like ""Yay!""."
"1468"	"(2007-08-14 (16)) I was at Mom's new house. It was different and I had a bunk bed with a double bed underneath. This girl was sleeping over on the bottom. I was thinking that I'd take the bottom soon. There was a fan and light right above the bunk. I was really hot. I went to the kitchen and opened the fridge and Mom and I were trying to get cool. She was cooking."
"1469"	"(2007-08-14 (16)) I went to some shop place. There was this trial thing outside where you can get a couple million points and then cash them in. We had to look for some picture to get points. I wanted to join, but you had to have a shower, and the girls shower was on display, but not the guys. I really wanted to join, but refused to shower. Eventually, the lady let me look inside. There was a clothes section and all the clothes were too small. Ezra was there. She said that I didn't have to shower. I also remembered that Dad's Medicare card was at home."
"1470"	"(2007-08-15 (16)) I was at 'school' in some toilets getting changed. Mr_McDowell was outside the window talking to the girls. I realized that the cubicle wasn't fully closed. Calvin was talking to me earlier. The teacher came in and I quickly covered myself and he asked me why I was getting changed in there. I was looking for somewhere else to get changed."
"1471"	"(2007-08-15 (16)) I was downloading a movie. I went to Mom's and was downloading it there and I was getting 100kb/s. At home, I was only getting 20kb/s. Darren was complaining."
"1472"	"(2007-08-15 (16)) We were leaving for school in ten minutes. Dad had to work. Mom and Ezra were there. I had to straighten my hair, so I said that I'd get Mom to take me late. I wanted to not go though, because of a Chemistry test and I was thinking I could get her to pick me up before Physics, but decided that it was pointless and I wanted to practice the English play with Elijah and Theodore."
"1473"	"(2007-08-16 (16)) I was at Nana's. I was walking around to go through Poppers's door. I saw a goose, it hissed, so I ran and it chased me. I had to jump over the ramp to down and I got stuck at the fish pond and it got me. It was pecking me and then heaps of others started to. Poppa and others tried to get them off but they couldn't. They had to kill them and I closed my eyes. They were then sinking in the fish pond. They got the rest off me and my leg hurt and I tried to run to the door. Someone said I'd never be able to run again. I went out later and I saw goose walking around so I ran back in."
"1474"	"(2007-08-16 (16)) I went out the back and a bloke next door asked me to read a book. He said to pick a colour -- red or orange. I saw that orange was Harry Potter and because I don't like orange I chose red. It was Noah's Ark. He told me to read it and give a speech ""next Friday"". I was thinking 'Meh, this is just a dream'."
"1475"	"(2007-08-16 (16)) I got a haircut. Mom was getting me food and I'd only been up for one hour. She wanted to get me Hungry Jack's."
"1476"	"(2007-08-16 (16)) I was watching a movie. Some people were looking for some other people. This girl escaped through a vent and was hiding in this secret room. There was a pram in there. She 'slid' down the wall."
"1477"	"(2007-08-17 (16)) Mom was pregnant; sometimes she was at the start of the pregnancy, but sometimes at the end. The hospital was at school. Dmitri walked passed the window in Mom's room and Mom was looking and then she reckoned that I liked him. Calvin said that this scary lady was his mother, and I was like ""No, it isn't!"" and then she was like ""Hey, Calvin!"". I had left a message to everyone to tell Ezra about Mom and Eugene had gotten it first. Theodore was playing some game called Jacks and Randall. He was dressed as Jacks. There were aliens."
"1478"	"(2007-08-17 (16)) We were driving home and Eugene was behind us. I turned to look at him. Then we were driving backwards, and his father Abraham looked good-looking. Rodney was in the front. I was looking at Eugene and he saw me and was looking at me. I couldn't stop looking and I Can't Stop Loving You came on the radio."
"1479"	"(2007-08-17 (16)) There were aliens at school. We all had guns and stuff, but we were shooting at each other. Some girl realized that I was good at killing people so she showed me where extra ammo was. Those honkey nut things were the ammo. They acted like a plunger and didn't work that well. Evelyn and this girl were together. Evelyn jumped out of this window then they both went under a car. I lifted the car to help them. Evelyn ran and she was fast but she fell over. We had to blow up some hotel and this room somewhere to kill all the aliens. These people in the hotel all had the same look and room and they had cats and hats."
"1480"	"(2007-08-18 (16)) Mom wanted me to do some trick. There was a swamp thing out the back with an elephant in it. Its back was sticking out. I had to slide off it and go over this fence. I had a suspicion that it wasn't an elephant but a huge tiger or deer. After saying no over and over, I did it, but it wasn't an elephant -- it was a dinosaur. I was on its back and it stood up and was really tall and had a cone on its head. Ezra and I were stuck up high and Mom was down below trying to help us with a cardboard box. I told her to get rope and a better box. I thought that I head Eugene's voice and I could see over the fence, but it was that Salim guy."
"1481"	"(2007-08-18 (16)) We had two kittens. One had really nice brown, black and white markings. I had called it Eugene. But I decided not to call it that, because it wasn't mine, but Mom's. I was talking about it and called it Cornetto. Uncle Wilbur had called it that."
"1482"	"(2007-08-19 (16)) Our house was creepy and we had maids and stuff. They turned evil. I wanted to get inside to get my stuff. We were running away and it was really dark. The lighting, though, looked strange like a dream, so I did a reality check and it worked. I was wishing for Eugene, but it wasn't working, so I yelled out ""Eugene!"", but nothing happened."
"1483"	"(2007-08-19 (16)) I was at school and we were making stuff with pipes. Theodore gave me some extra things and told me how good drugs were. Dad picked me up and we had to push the car and I was on a mattress. We got to a traffic light. I had to go back to school to pack away. There was an Asian gardener there and he didn't understand me. There was a shop at school and it had Pokedex's and Tamagotchi's. Mom said ""not as good as Anastasia's"" and I was like ""What?! She has a Pokedex?!"" I was washing these pipes and this yucky stuff came out of the top of them."
"1484"	"(2007-08-21 (16)) Calvin and I were at this crime scene. There was a fake skeleton there in the place of the body. There was some shoe that had something to do with Freddy Krueger (A Nightmare on Elm Street). Zombies of some sort were around. There was a table which had names of dead people on there. Mariah was there and I laughed. Then I saw Michael Palin's name and I was like ""Oh my God! No! My favourite person in the world!"". I looked for Eugene's name, but I didn't find him."
"1485"	"(2007-08-21 (16)) I was at school waiting for Mom, because I was wagging. I found out that Darren had adopted some guy called Matt Keeslar and I was thinking of Brennan and Matt Keeslar (the actor) but it wasn't either of them. They went somewhere and my phone was missing and we discovered that he had taken it. We got home and he jumped in the bin. Darren was going to bash him. Mom and I drove off and she was crying."
"1486"	"(2007-08-21 (16)) There was something about Jeff Goldblum and I was like ""Brundle Seth!""."
"1487"	"(2007-08-21 (16)) These people were coming to kill us. We were in this room. There was some guy, his mother and I. His mother hid and the guy ran out this back door and I followed him. There was this big staircase and I was like ""up or down?"" and we went up. There was a bed there and we turned off the lights and they didn't find us. I think someone had died and come back to life."
"1488"	"(2007-08-22 (16)) I was on the net reading something. Someone said they thought that Darius was gay. I was wondering whether it was Mariyam or Thuy."
"1489"	"(2007-08-22 (16)) Eugene was staying over, I think."
"1490"	"(2007-08-22 (16)) I was driving with Dad and Ezra. There was a poster with shoes on it and I thought I saw Eugene's shoes on there."
"1491"	"(2007-08-23 (16)) I was at school. I was sitting with some people and there was a toilet which was outside and was like a drain. Ms Pascal thought that I was friends with the people. Then she asked how many friends I had, ""eleven?"" and I said ""Two, Calvin and Evelyn"" and she was like ""How did you manage that?"". I was telling Calvin later. He thought that the person I liked had a 'J' in their name. I was thinking 'Daryl, Dmitri and Eugene don't have a J!'."
"1492"	"(2007-08-23 (16)) I was somewhere and I was perving on Eugene. I was worried that his friends would see me looking."
"1493"	"(2007-08-23 (16)) I had some dream with zombies, but I don't remember anything else."
"1494"	"(2007-08-23 (16)) Calvin, Ezra and I were walking to school. Then Ezra and I were in a car and we drove off this little cliff. It showed Calvin's face and it took a while for this red Ute to fall on the car. Ezra and I got out and hurried away. Then it was a movie with Drake Bell. These cars were coming after him. He was at a gym and there was a car at the door trying to get in. He threw a barbell to stop the door from opening. The gym was closed that day. Someone wanted to do pushups."
"1495"	"(2007-08-23 (16)) I don't know where I was, but Nana and Ezra were there. Someone said something a ""little bike"" and ""ice-cream"". I called Dad and he got something that was Nike. The lighting was bad."
"1496"	"(2007-08-24 (16)) I was at this place with the school. It had this thing where you sit and it feels like someone pulls you down and you fall off this ledge. You were also supposed to 'see' Freddy Krueger (A Nightmare on Elm Street). I didn't. Calvin and Samantha were there. There was another one where you jump onto this seesaw thing and you get to the other side with a skateboard. Brennan kept hitting his head. Autumn tried it. Someone said something about Hey Ya."
"1497"	"(2007-08-24 (16)) Autumn was playing Pokemon and it was lagging heaps because the internet was slow. I was at her house. Her father was supposed to pick up Dad. She disappeared and returned minutes or hours later. She was at a table and then she went to the toilet. Dad was watching Boston Legal and I watched a little bit because James Spader was in it."
"1498"	"(2007-08-24 (16)) We were in some building. This guy went into some woman's room and took a piece of paper. I saw him and I went to him. I had done the same thing earlier. We started up this group thing and this guy came to join. The guy I was with knew he was a scammer and told me not to let him in. There was a big group of people, including Elijah and Evelyn who wanted to join. It cost $18.95 a year. You had to give a word to join. Some of the words were ""jar park"" and ""singing happy"". I was looking at screen shots for some movie and Jerry O'Connell was in it."
"1499"	"(2007-08-25 (16)) I was at a shop. Mom gave me and Ezra these Bopo cards and he bought this stingy doodler thing. I told him not to. This song started playing and I started singing Eye in the Sky and I realized it was that song playing. This lady was selling cats, but she was about to leave. There was a black one except it was yellow, who was like Spaceman. I got that cat."
"1500"	"(2007-08-25 (16)) I was on Payton's MySpace. He had this thing which said that he loved some guy called ""Michael Paglin"". I was looking at photos and realized it was Michael Palin. He was fully obsessed with him and I was like ""What the hell?""."
"1501"	"(2007-08-26 (16)) Mom was living with Darren, but was going out with her brother. They didn't think anything of it, but knew that it was wrong. Ezra was there. She was worried about having photos that reminded them that they were related."
"1502"	"(2007-08-26 (16)) I was washing clothes and I was also putting these random blocks in. I was looking for my Biology books."
"1503"	"(2007-08-27 (16)) Mom and I were walking back to her car. It was nighttime. Some people were at her car with metal pipes. They were trying to break in and we scared them off. One of them stayed and I threatened him with a pipe and he left."
"1504"	"(2007-08-28 (16)) I was on a computer and Eugene was next to me. We were all signing up with this site. Bradley finished and I was looking at his profile. I had put my birthday as 1986 and I was thinking that Bradley was fifteen years older. Then I realized my mistake. I first thought that I was 12 and he was 17. Eugene was watching me. There was a quote section and Bradley's had ""Izzy!"" and there were lots about me. I was thinking 'Great, they have a stupid nickname to diss me with'."
"1505"	"(2007-08-28 (16)) Mom had washed some clothes and they were all covered in some egg-y 'pillow' stuff."
"1506"	"(2007-08-29 (16)) Calvin was trying to guess who I like. He told me to look at the person I like and I said no. I was thinking 'Eugene is somewhere else'. Dmitri walked passed at some stage."
"1507"	"(2007-08-30 (16)) I was at 'school'. We were in science and had matches. Jeremiah had almost lit a match when Mr Reilly had some gas out. Darius threw a match away and I copied him. Someone realized that the room was going to blow up. Later, I walked back down to the room. Evelyn, Darius, Eugene, Elana and I were trapped in this room and these people wouldn't let us out and we were locked in. I was telling Calvin later. There was a flashback of some room. These people came in and were going to spray paint a cupboard. Then it was back to us and the door blew and had killed two people and we were laughing. We got out and it looked like West Whitehall Primary School. There was a hot dog stand and the sausages were in water."
"1508"	"(2007-08-30 (16)) Ezra was after me. I jumped from all these places out the back and I was at the pool. Ezra was asking Clayton where I was and Ezra caught up to me."
"1509"	"(2007-08-30 (16)) I was watching a movie and the executive producer was ""Clayton Kirney"". I was like ""That's like Clayton!""."
"1510"	"(2007-08-31 (16)) I was at school and it was period 4. I realized that I had no shoes on. Calvin and I went to a car and Genevieve came and they hugged for ages. Then he drove me home. When I got 'home', it was another class and Eugene, Jeremiah and Darius were there. So we decided to wag. I was thinking that I only had Biology next. I had a video camera and was leaving it on the desk, filming, aimed at Eugene. He put a chip on his nose and it got hot so he took it off. I had won some movie competition in October (it was November now) and I didn't know that I had. Jeremiah said to someone ""too bad"". Eugene had won this month. Then we were somewhere else. Mr Stevenson asked where we were period 4. He knew we wagged and we had suspension. Jemma was there. I moved seats and was a few rows behind Eugene and I couldn't perve properly."
"1511"	"(2007-08-31 (16)) Some director guy was walking down a street. There was a Festen St, and I was like ""I love Festen!"". He liked it too. There was a little rack of movies and he wanted Ichi the Killer. I went looking for it. There was a new Nintendo 64 and it was faster and would play all the old games. Dad was there and there was a bus."
"1512"	"(2007-09-01 (16)) I was at some place where some people had died before. It was haunted or something. First, we were sitting at desks. Eugene sat at the one next to me. Later, some girl and guy went into this plant place and she got taken by the plants, but he didn't see it."
"1513"	"(2007-09-01 (16)) I was at home and something happened to my room. My bed was at my window. Dad said that nineteen things had disappeared so if I saw anything weird I should tell him. I saw a gnome and some other things and Dad came and got them. Then he saw a hand in the air conditioner and the vents were closing. I asked if he wanted a torch but he said no and I said that it was a gay torch anyway."
"1514"	"(2007-09-01 (16)) I was at the Midvale shops. I scared some little kid and his mother. I had to get something about of this car. It was Michael Palin's car and he gave me the key and I could guess what each key was for. He had six kids and one was called Treasure. There was a grabbing machine and a weird kid was there. I said ""I want that one, it's cool"" and he said ""That's why I'm going for it"". He got it and gave it to me. Then I was in the car and there were lots of seats. Ezra was friends with these two black rappers. We went to Nana's. I lost my diary and Mom and I were looking for it. Poppa and Uncle Wilbur were there too. I found my diary in my own bag."
"1515"	"(2007-09-04 (16)) I was discussing something with someone. I said that Dreamcatcher had three hot guys in it (Jason Lee, Timothy Olyphant and Thomas Jane), two especially."
"1516"	"(2007-09-04 (16)) There were vampires or zombies or something. I was hiding under a blanket peeking out the window. Granma and Uncle Gabriel were coming up an escalator. Granma was a vampire and Uncle Gabriel was a werewolf. Uncle Gabriel turned into a werewolf and then I did. We both climbed up this pole and he scratched me. I realized it was a dream and tried to get away. Then I was somewhere else. I wished for Eugene, but nothing happened. I went to a shop and I knew it was a dream, but I couldn't control it."
"1517"	"(2007-09-04 (16)) Dad picked a couple of things off my floor and then it was clean. I was relieved that I didn't have to do it now. I was thinking if it was that easy then I would've done it myself."
"1518"	"(2007-09-04 (16)) I had done some math thing in Year 9 that I'd forgotten about and I'd done it on SIDE. I had Biology, and I got a booklet about plants. I got this book out called 'Stomata'. Mathea would have a certain book out and then we would swap. Ms Olmstead was there."
"1519"	"(2007-09-05 (16)) I told Dad that I was an alien and he was really angry. Ezra and Dad started building a cage to keep me in."
"1520"	"(2007-09-05 (16)) Some others and I had powers. People were trying to kill us and we were at Mom's old house. I changed the stairs so the others couldn't come up. Later, other people came. I had a Band-Aid on my second finger on my right hand. I was planning my escape and imagining different scenarios. I pretended to jump off the balcony. Alejandro walked near where I was hiding and I ran out and jumped onto this platform and tried to get out of the door. The door was locked. Eugene was there too. He was talking to me and decided that I had no powers. This Chinese girl was hiding from some bad guys. There was this joker guy with powers and looked like Jay Kay. This guy was saying something about Jamiriquai, and Jay Kay wasn't in it. Someone said that his name was Jason Cheetham, and then someone said that Jamiriquai was someone else."
"1521"	"(2007-09-05 (16)) I was at a shop. Payton and Selena went to the toilet. Samantha asked where they were. Before, Ezra and I were talking and I said something funny. I heard a lady telling her son that he should go out with me. He reminded me of Daryl and I sat across from him at this long table."
"1522"	"(2007-09-06 (16)) I was at this library place. I was trying to decide what movie to watch. When I got home some of the movies were different. Mulholland Dr. was one of them. Calvin was around. I had this Little Britain DVD and Andy was on the front. We were going to watch something. Ezra had three dogs. Mom bought them all last week. I had known about the first one and I said that I wanted a dog and she said we'd go to the shop tomorrow, which was a Thursday. People were performing plays at this theater and we could perform ours in front of all these people. Evelyn sat next to me on this lounge and I was telling her about the dogs. Calvin sat down and Genevieve was trying to get him to leave."
"1523"	"(2007-09-06 (16)) I was at some place and Darius and Eugene were there. Darius was being annoying."
"1524"	"(2007-09-07 (16)) Lydia had a baby. She said it was now ""almost two"". I remembered her saying something about it in 2006."
"1525"	"(2007-09-07 (16)) Calvin, Silas and I were sitting a bench. Samantha walked past and she said hello to me and Silas. He didn't say anything and I told him off."
"1526"	"(2007-09-07 (16)) I had a dream with Eugene in it, but I can't remember anything."
"1527"	"(2007-09-08 (16)) Tigger had kittens. One of them was white. One was coming out and I moved her somewhere."
"1528"	"(2007-09-08 (16)) I was watching this Fear Factor type of show and I wanted to do it (at home), so I did the next thing which was to eat some pig foot. It was really disgusting but I ate it in time. The next thing was a ""rotten, spoiled egg"" and I was going to do it, but decided that I couldn't be bothered."
"1529"	"(2007-09-08 (16)) We were going to space. There was a little red bit floating in space that looked like fire, but it was actually some liquid which imploded."
"1530"	"(2007-09-08 (16)) Ezra was watching some cartoon of a sleepover thing and they were playing truth or dare. I was going to take a photo of him watching it, but then it finished."
"1531"	"(2007-09-09 (16)) I couldn't control myself and I ended up miles away. At one point I was driving a car and I was going everywhere and really fast. There was a tree with evil lizards. I ended up on this long road with forests on the side. I was walking along and I was naked, with a towel around me. This guy gave me food and clothes and let me sleep in his car for the night. He lived at some orphan place. When I got home I looked it up and I found 'David McDonald' (David Tennant) on there. The guy sent me a card."
"1532"	"(2007-09-09 (16)) I was at school. Elijah, Theodore and I went to film our play, but remembered that we were editing. Ms Solomon wrote us a note."
"1533"	"(2007-09-09 (16)) Robin Williams was talking and laughing and he was 60 years old or something. He looked like Michael Palin and I was thinking that he aged well."
"1534"	"(2007-09-10 (16)) I was watching some reality show. It had Jack Nicholson in it. He and this black guy were going to fight, but I think the black guy broke his hand. I was thinking that Jack Nicholson looked hot. He said some cleaner had told his fortune and it said ""you're associable... with children. You like the greener room""."
"1535"	"(2007-09-10 (16)) I wrote a story which was Naked Lunch 2. Mom took me to Dad and I asked him to type it up for me. It was only 133 words (but not really). I was talking to David Lynch later, and I was going to tell him about it, but then remembered that it was David Cronenberg that did Naked Lunch. I almost tripped downstairs. I was thinking that it was my NaNoWriMo novel, but then I remembered that I was doing Battle Royale and it wasn't November."
"1536"	"(2007-09-10 (16)) I was at home. My bed was going out to the door. I had some old school stuff of Ezra's under my mattress. This thing he'd written said ""sad to leave school"". I was mouthing Sexy, Naughty, Bitchy for some reason. Ezra came to my room."
"1537"	"(2007-09-10 (16)) These people over the other side of the country were flooding cities to get rid of ""one cobra"". Darren and Mom were around. Cuddles had a gigantic flea. Ezra threatened me with a cockroach."
"1538"	"(2007-09-11 (16)) I was outside a shop. Rodney kept getting attacked by a dog. I was walking and Rodney and I both reached his house then the dog attacked him and I went inside. He ran and hid in his bedroom and I hid in another. I thought that it was Eugene's, but a sign said ""Goren"" and I realized that that was Darius's brother. I left the room when the dog wasn't in sight and ran to the room next to Rodney's, which was Eugene's. Then Rodney was Ezra and the room was made of pillows. They were 'turning' into strawberries. Later I was at school and Evelyn was around. I wanted to go to a house, but she didn't."
"1539"	"(2007-09-11 (16)) I was at school and was watching heaps of movie previews. I wrote something on this piece of paper. Later, mine and Eugene's were next to each other. Eugene had written something on his page at the same spot, with similar writing. Jeremiah pointed it out and said ""Why have you got something written there too?"". I said that something was gay and Eugene laughed."
"1540"	"(2007-09-11 (16)) Mom was a sort of haemophiliac. Next month I was maybe going to get my period and I told Samantha so she could ""come prepared"". This sprinkler came on and I said that would've been cool if 'we were in this one and you were a hot guy'."
"1541"	"(2007-09-12 (16)) I went back in time to when I was in pre-primary. I went back and was actually myself at that age. I still had my memory though. I was doing extremely well in all the work, even more so than I did the first time. I asked where people were on September 11, then remembered that hadn't happened yet. This teacher was going to make us read this book out one at a time. I hesitated and some other girl got made to do it first. Then I remembered it had happened before and I realized that stuff would stay the same even if I didn't do them, ie, I was worried about having to redo all of Runescape, but it was going to happen even without me playing. Evelyn was there and she wanted to talk on my mobile. I said they were banned and she said they weren't. I pulled it out and it was this big brick thing and I was saying how my real one was much smaller. I didn't let her use it. Someone was handing out work and Raquel was there. Some guy was called Eugene, but it was spelt ""Micheal"". I was then thinking about Eugene. It was then Year 8 and I was at Brookland. I saw Eugene and he was in the senior school uniform. He was talking to Autumn and Alejandro. Autumn jumped on Alejandro. This teacher told me to smile, as did these two guys. She said that was why I had no friends. I was doing really well at school."
"1542"	"(2007-09-12 (16)) Calvin was playing with Autumn somewhere."
"1543"	"(2007-09-12 (16)) I was at a shop with Mom and Ezra, but that's all I remember."
"1544"	"(2007-09-13 (16)) Calvin was some 'nice' kid. His parents were real goody-goody's and they helped out all these people. Silas turned into some sort of demon. I called Calvin and Silas's face was all scratched up and red."
"1545"	"(2007-09-13 (16)) I was at school. Rebekah and her whole family were dentists. Genevieve, Jemma and Rebekah were sitting near the PAC and we were sitting around from the Accounting classroom. They asked me to sit with them (they were joking). Calvin was sitting with me. I called Genevieve a ""stupid prostitute ho"". I was doing Biology work. I complained to them that they didn't have to study because they were doing the easy subjects. Later, I had a sore tooth, which had been sore for ages. Some teacher, who I think was Ms Solomon, was painting people's faces. The only dentist was Rebekah (she had dentist skill). She was saying something about a ""mass of breast"". A teacher said that I had to trust her. Then I was in a science classroom and we had a seating plan. Eugene was in the row next to me. They passed around a didgeridoo and Eugene liked it."
"1546"	"(2007-09-14 (16)) I was lining up for Intro Calc. Eugene and Darius were there. Some kid got scared of Darius because his arms were really hairy. Eugene had a Doctor Who like coat on and he looked really hot, so I got my phone out to take a photo, but Mr Haynes came. This girl was attached to the hip of her sister. The hosts came to our class."
"1547"	"(2007-09-14 (16)) We were leaving the school. I got to the car, but then Mom lagged and we ended up behind Eugene's car, but then a car appeared in front of us."
"1548"	"(2007-09-15 (16)) I was at school. I was walking and Evelyn was with me. We were near a fence near where we get dropped off. Some kids were making fun of Evelyn and then me. I turned to them and one said something and he had an accent (like in The Green Mile) and I was mocking him. Elijah was there and he thought it was funny. I asked Elijah if he was writing a book and if he had a plan. My book had to have Yvonne (Jessica Stevenson) in it. At lunch, Eugene was nearby. There was a video of Alejandro and he said ""I'm Alejandro, Nigee, Nejee, Nijiee""."
"1549"	"(2007-09-15 (16)) We were hiding somewhere. This person got killed. This guy went out to war with them. They caught us with this tracking device."
"1550"	"(2007-09-16 (16)) I was at this shop. I was a prisoner and I had to go with this cop. We were near an exit and when he turned away, I walked out. There was a guy in a car trying to get me. He got out and I jumped out and he did as well. I was half hanging out. He kept spraying some sleeping gas. This other guy tried to stop us, but he fell asleep. The guy spraying the gas got tired and I pushed him out of the car. I drove out and I was at the back of Nana's. The gate leading to the backyard was just a wall, so I ran to the normal back door. Nana greeted me and I said ""This is a boring dream"". Nana was like ""huh?"" and I thought 'Oh, I must've woken up'. Something happened and I had to call these people. I had to rewrite their numbers and I asked for the piece of paper. Eugene's number was on the list and I was like 'yay'. Samantha was there. That Acquaintance-M-05 guy gave me a typewriter. I was at the front of Nana's. Calvin was there. The geese came and I jumped over the fence. Calvin did a flip over. This girl got hit by a truck. I was talking to her father about religion and he was religious."
"1551"	"(2007-09-16 (16)) I was at a place that looked like home. There was a lake thing. Poppa was there. I tried to escape. Later, we had trouble turning off these lights. Eugene was there and he sounded different. They'd gotten rid of some trees on Runescape and Eugene was trying to follow me."
"1552"	"(2007-09-16 (16)) I saw kittens in the pond and I got them out just in time. It had happened once before, except the other kittens had died."
"1553"	"(2007-09-17 (16)) I was 'testing' out a job. It was some teacher/office thing. Basically, I did nothing and checked on this pile every so often for new stuff and then leave. I found it boring. This kid was called Wiley Wave, but was sometimes called Wiley Wiggins. I was about to write his address on his work. I found work of Hermione's (Harry Potter) and she had gotten 8/9. Mom drove to this fancy neighbourhood to meet a friend called Fat Tony or something. The house she went to had no furniture and there were lots of windows."
"1554"	"(2007-09-17 (16)) I was discussing how the cats out the back had had lots of kittens. We talked about Tigger, Tinkerbell and Diabla. Ezra was there. We were talking about how I was the only one who could remember all their names."
"1555"	"(2007-09-17 (16)) I was giving Mittens a bath and brushing her. She was staying still and I was surprised."
"1556"	"(2007-09-18 (16)) I was in a car with Silas. We went to this shop. People from West Whitehall Primary School and stuff were there. Kaia and Tiana and some others from Whitehall High School were there. Kaia was saying about me ""Oh my God, you're so cute!"" and telling Tiana she shouldn't have ditched me. I screamed and was trying to close my door. I saw Daryl around and I hadn't seen him in a year. There was a photo of him with dreadlocks. I saw this guy and I thought he was Gavin, but he was Co-Worker-M-02 or Acquaintance-M-06. This other guy looked like Terrence. I went to the movies with Mom and Ezra. Ezra sat with Mom in this big comfy chair. I had to look around for ages to find somewhere to sit and I sat next to some woman. She put her bag on my seat. Some girl sat next to me."
"1557"	"(2007-09-18 (16)) I was watching Gilligan's Island. The professor and Gilligan were there (obviously). This old lady was making a car and making some water purification thing. They needed to water some flowers for some game. I downloaded all the episodes of the latest season of Lost, then got rid of them. I had heaps of torrents going."
"1558"	"(2007-09-18 (16)) I wanted to watch a movie and opted on Pet Sematary. Dad checked outside and then I did. I got locked out. He complained because he just went out there."
"1559"	"(2007-09-19 (16)) Mom dropped me off on Casserley Ave a few houses from Eugene's, on the other side of the road. I started walking and heard Eugene and Rodney leaving the house. I realized I'd forgotten my jumper and it was on the top of the car. I grabbed it. They got in their car and I was walking in front of them. I was worried about Eugene seeing my 'fat'. Then they passed me, but they were on bikes. Eugene turned around and looked at me. He turned back but then looked at me again and almost fell off his bike. I was then at school. I went to the toilets and then left and was walking home."
"1560"	"(2007-09-19 (16)) I was watching a movie. Madonna and Bill Pullman were in it. Calvin was there. I was reading a review and Bill was giving a speech. It reminded me of something and I was deeply upset. Samantha and Payton were then around. I was playing Sims 2. I had some mod and you put your finger in pink goo, but it wasn't working."
"1561"	"(2007-09-19 (16)) I was at a computer shop with Dad. He was like ""Why not get a new computer"". I said ""Yeah, but I like my stuff"". I also didn't want Vista."
"1562"	"(2007-09-20 (16)) I was at home. I was at the garage door and it wouldn't close and lock. Mom was trying to close it. I found some old school photos (it was next year) and I was saving them. Ezra and Evelyn were in the school photos. Granny and Uncle Wilbur were in the family room. There were photos of them and Uncle Wilbur couldn't move properly. Granny said something happened somewhere and so I went to the laundry. Then it was just Mom and I in the house. There were two black guys and they had broken the metal pipe in the door. I was trying to keep the door closed. I was trying to call Mom and the police. Then they were people from school. Alejandro and Jeremiah were there. I ended up with a weapon and was hitting them. Alejandro had his leg through a piece of wood which had FancyFire on it. Someone was chopping something. I said ""I'm surprised at you Alejandro! Why are you here?"" and he was like ""Huh? Why are you surprised at me?!"". Jeremiah asked why too. I said ""Both of you are so nice, I don't know why you're doing this!""."
"1563"	"(2007-09-20 (16)) I was at home. Ezra and I were there alone. People were trying to break in. I was going to watch Campfire Tales but I didn't."
